label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-2.267,-2.113,2.226,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.098,0.327,0.060,1
storage,-2.032,-3.939,1.836,0.000,1.000,-0.000,-1.000,0.000,0.000,0.375,0.343,1.014,1
storage,-0.153,-2.294,2.170,0.000,1.000,-0.000,-1.000,0.000,0.000,0.450,0.235,0.487,1
other,-0.260,-3.221,1.558,0.000,1.000,0.000,-1.000,0.000,0.000,0.376,0.218,0.161,-1
storage,-0.260,-3.505,1.313,0.000,1.000,0.000,-1.000,0.000,0.000,0.805,0.340,0.521,1
decor,-1.161,-4.374,2.016,1.000,0.000,0.000,0.000,1.000,0.000,0.220,0.120,0.270,0
storage,-0.283,-2.306,1.295,0.000,1.000,-0.000,-1.000,0.000,0.000,0.478,0.268,0.499,1
storage,-1.869,-2.141,1.228,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.312,0.184,0.420,1
storage,-0.222,-3.906,2.532,-1.000,0.000,0.000,0.000,-1.000,0.000,0.308,0.406,0.140,1
storage,-1.737,-3.532,1.256,0.000,1.000,-0.000,-1.000,0.000,0.000,0.303,0.083,0.455,1
storage,-2.271,-2.127,2.528,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.100,0.341,0.069,1
other,-2.027,-2.606,1.412,0.000,1.000,0.000,-1.000,0.000,0.000,1.095,0.341,0.609,-1
storage,-0.220,-3.905,2.212,-1.000,0.000,0.000,0.000,-1.000,0.000,0.308,0.407,0.160,1
