label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,11.952,3.574,1.769,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.648,0.032,0.524,1
tv,12.241,7.682,1.733,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.056,0.694,0.435,2
other,13.451,3.879,1.906,0.924,0.383,0.000,-0.383,0.924,0.000,0.203,0.157,0.180,-1
table,13.077,3.922,0.336,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.220,0.219,0.343,0
other,10.561,4.023,1.945,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.180,0.133,0.177,-1
other,11.996,5.236,0.026,1.000,0.000,0.000,0.000,1.000,0.000,1.207,0.829,0.033,-1
bed,12.103,4.574,0.457,0.000,1.000,0.000,-1.000,0.000,0.000,1.032,0.862,0.468,2
table,12.289,7.416,0.383,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.299,0.652,0.382,0
chair,12.403,7.030,0.376,-0.383,0.924,-0.000,-0.924,-0.383,0.000,0.314,0.317,0.373,2
decor,12.767,7.446,1.098,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.158,0.097,0.442,0
