label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,1.859,3.470,0.896,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.218,0.206,0.019,0
other,0.380,4.751,1.821,0.000,1.000,-0.000,-1.000,0.000,0.000,0.211,0.021,0.219,-1
decor,2.472,3.332,1.248,0.000,1.000,0.000,-1.000,0.000,0.000,0.151,0.136,0.137,0
other,1.965,3.337,0.768,1.000,0.000,0.000,0.000,1.000,0.000,0.730,0.446,0.299,-1
storage,1.895,3.492,0.475,0.924,0.383,0.000,-0.383,0.924,0.000,0.830,0.327,0.492,1
other,0.377,4.291,1.814,0.000,1.000,-0.000,-1.000,0.000,0.000,0.218,0.019,0.228,-1
other,5.460,4.555,1.262,0.000,1.000,-0.000,-1.000,0.000,0.000,0.272,0.016,0.370,-1
other,0.376,4.767,1.353,0.000,1.000,0.000,-1.000,0.000,0.000,0.227,0.019,0.219,-1
other,5.455,4.523,1.942,0.000,1.000,-0.000,-1.000,0.000,0.000,0.263,0.015,0.340,-1
decor,2.150,3.249,0.985,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.098,0.082,0.105,0
decor,2.558,3.163,1.089,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.294,0.195,0.211,0
other,0.374,4.297,1.353,0.000,1.000,-0.000,-1.000,0.000,0.000,0.212,0.017,0.219,-1
