label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,5.268,-0.357,0.419,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.270,0.329,0.338,2
picture,1.050,-1.837,1.829,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.304,0.027,0.351,1
sofa,0.789,1.385,0.506,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.504,1.019,0.460,2
chair,4.502,-0.428,0.556,0.383,0.924,-0.000,-0.924,0.383,0.000,0.330,0.256,0.502,2
decor,4.727,0.006,0.912,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.167,0.096,0.117,0
chair,2.964,1.053,0.271,0.000,1.000,-0.000,-1.000,0.000,0.000,0.193,0.192,0.204,2
chair,5.288,0.306,0.556,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.318,0.357,0.504,2
table,4.988,-1.614,0.418,1.000,0.000,0.000,0.000,1.000,0.000,0.701,0.243,0.396,0
picture,-0.022,-1.850,1.721,1.000,0.000,0.000,0.000,1.000,0.000,0.313,0.019,0.421,1
decor,4.717,1.589,1.184,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.154,0.118,0.427,0
chair,4.016,1.639,0.453,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.350,0.296,0.399,2
table,5.109,1.845,1.554,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.417,0.067,0.968,0
table,4.764,1.602,0.417,1.000,0.000,0.000,0.000,1.000,0.000,0.464,0.263,0.379,0
storage,2.331,-1.667,0.952,0.000,1.000,-0.000,-1.000,0.000,0.000,0.201,0.580,0.916,1
chair,5.345,1.576,0.472,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.299,0.257,0.436,2
table,-0.836,-0.035,0.485,0.000,1.000,0.000,-1.000,0.000,0.000,0.493,0.355,0.392,0
sofa,-0.487,-1.172,0.501,0.707,0.707,0.000,-0.707,0.707,0.000,0.542,0.447,0.447,2
picture,5.827,1.563,1.549,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.145,0.100,0.157,1
chair,4.350,0.307,0.557,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.319,0.264,0.503,2
chair,-0.758,1.121,0.561,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.392,0.326,0.519,2
table,0.519,-1.534,0.469,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.316,0.312,0.433,0
decor,2.073,1.570,0.905,1.000,0.000,0.000,0.000,1.000,0.000,0.425,0.324,0.892,0
sofa,1.326,-1.145,0.638,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.393,0.376,0.518,2
picture,0.747,1.844,1.671,1.000,0.000,0.000,0.000,1.000,0.000,0.874,0.048,0.498,1
other,6.259,1.183,0.780,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.899,0.318,0.763,-1
table,4.786,-0.022,0.480,1.000,0.000,0.000,0.000,1.000,0.000,0.727,0.709,0.432,0
picture,6.265,1.227,1.819,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.218,0.035,0.342,1
decor,-0.959,-0.001,0.769,1.000,0.000,0.000,0.000,1.000,0.000,0.396,0.357,0.182,0
