label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,10.390,6.222,1.619,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.658,0.043,0.400,1
chair,9.309,6.619,0.529,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.822,0.382,0.538,2
table,11.036,6.462,0.597,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.875,0.266,0.613,0
picture,10.252,10.216,1.516,1.000,0.000,0.000,0.000,1.000,0.000,0.442,0.187,0.678,1
table,13.043,9.986,0.611,1.000,0.000,0.000,0.000,1.000,0.000,0.597,0.204,0.597,0
picture,12.313,10.188,1.828,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.240,0.019,0.434,1
table,9.314,6.719,0.679,1.000,0.000,0.000,0.000,1.000,0.000,0.498,0.481,0.615,0
chair,9.819,6.604,0.520,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.496,0.389,0.543,2
table,11.874,7.888,0.205,1.000,0.000,0.000,0.000,1.000,0.000,0.524,0.299,0.200,0
decor,10.490,10.007,1.194,1.000,0.000,0.000,0.000,1.000,0.000,0.482,0.197,0.341,0
table,10.485,10.007,0.581,1.000,0.000,0.000,0.000,1.000,0.000,0.610,0.198,0.571,0
bed,11.832,9.081,0.739,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.120,0.938,0.739,2
decor,13.025,10.005,1.196,1.000,0.000,0.000,0.000,1.000,0.000,0.335,0.201,0.358,0
picture,11.482,6.278,1.721,1.000,0.000,0.000,0.000,1.000,0.000,0.396,0.106,0.854,1
chair,9.167,9.864,0.559,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.462,0.452,0.556,2
picture,9.262,10.202,1.645,1.000,0.000,0.000,0.000,1.000,0.000,0.396,0.030,0.457,1
picture,11.776,10.192,1.863,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.328,0.012,0.377,1
picture,11.235,10.193,1.777,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.259,0.016,0.390,1
