label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,11.633,-5.232,-2.652,-1.000,0.000,0.000,0.000,-1.000,0.000,0.395,0.411,0.499,2
chair,11.852,-4.545,3.552,-1.000,0.000,0.000,0.000,-1.000,0.000,0.316,0.332,0.476,2
chair,11.826,-3.912,3.549,-1.000,0.000,0.000,0.000,-1.000,0.000,0.307,0.324,0.477,2
chair,11.853,-5.785,3.564,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.315,0.303,0.469,2
table,9.840,-4.920,3.413,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.438,0.425,0.399,0
table,9.878,-4.927,-2.744,0.000,1.000,0.000,-1.000,0.000,0.000,0.701,0.403,0.416,0
chair,11.870,-5.205,3.535,-1.000,0.000,0.000,0.000,-1.000,0.000,0.311,0.374,0.497,2
picture,7.187,-4.830,-0.172,0.000,1.000,-0.000,-1.000,0.000,0.000,1.139,0.208,1.672,1
decor,7.341,-3.211,-1.923,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.343,0.333,1.263,0
sofa,11.714,-3.162,3.538,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.381,0.418,0.506,2
sofa,11.158,-2.604,-2.578,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.815,1.449,0.588,2
storage,9.857,-8.454,-1.898,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.576,0.303,1.249,1
picture,9.886,-0.817,-0.901,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.609,0.066,1.316,1
table,9.901,-1.057,-2.653,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.618,0.331,0.493,0
other,7.094,-4.786,-2.346,0.000,1.000,0.000,-1.000,0.000,0.000,1.266,0.425,0.838,-1
chair,8.533,-2.752,3.500,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.350,0.368,0.505,2
decor,7.388,-6.451,-1.915,0.000,1.000,-0.000,-1.000,0.000,0.000,0.364,0.339,1.265,0
bed,11.844,-7.940,3.370,0.000,1.000,0.000,-1.000,0.000,0.000,0.977,0.458,0.347,2
sofa,11.250,-6.828,-2.578,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.806,1.455,0.570,2
decor,7.296,-4.774,-1.488,0.000,1.000,-0.000,-1.000,0.000,0.000,0.293,0.170,0.349,0
chair,9.853,-5.426,-2.793,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.330,0.285,0.346,2
sofa,11.657,-4.301,-2.658,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.396,0.374,0.501,2
chair,7.404,-4.911,3.549,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.365,0.209,0.551,2
sofa,10.133,-2.519,3.578,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.519,1.245,0.566,2
