label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,11.256,-12.759,0.422,0.000,1.000,0.000,-1.000,0.000,0.000,0.482,0.282,0.411,0
picture,6.782,-14.339,1.597,0.000,1.000,-0.000,-1.000,0.000,0.000,0.476,0.036,0.600,1
decor,7.007,-14.339,1.040,0.000,1.000,0.000,-1.000,0.000,0.000,0.159,0.140,0.112,0
decor,6.948,-13.622,1.424,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.199,0.179,0.493,0
bed,10.354,-14.326,0.826,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.187,1.183,0.820,2
decor,11.214,-12.647,0.869,1.000,0.000,0.000,0.000,1.000,0.000,0.097,0.077,0.094,0
table,11.274,-15.910,0.405,0.000,1.000,0.000,-1.000,0.000,0.000,0.461,0.268,0.411,0
other,11.124,-15.906,1.893,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.220,0.162,0.113,-1
decor,11.350,-12.859,0.893,0.924,0.383,0.000,-0.383,0.924,0.000,0.180,0.149,0.162,0
storage,7.014,-14.327,0.486,0.000,1.000,0.000,-1.000,0.000,0.000,0.922,0.261,0.477,1
decor,6.952,-15.053,1.423,1.000,0.000,0.000,0.000,1.000,0.000,0.195,0.180,0.496,0
decor,11.359,-16.144,1.022,0.924,0.383,-0.000,-0.383,0.924,0.000,0.209,0.188,0.256,0
picture,11.368,-15.734,0.872,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.158,0.130,0.127,1
