label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-1.001,2.994,0.672,0.000,1.000,0.000,-1.000,0.000,0.000,1.150,0.160,0.615,1
other,0.066,1.775,1.077,0.000,1.000,0.000,-1.000,0.000,0.000,0.137,0.132,0.066,-1
other,-0.766,-0.777,0.248,0.000,1.000,-0.000,-1.000,0.000,0.000,0.220,0.120,0.220,-1
table,-1.016,-2.434,0.249,0.000,1.000,0.000,-1.000,0.000,0.000,0.277,0.226,0.220,0
other,-1.034,-1.462,0.776,0.383,0.924,0.000,-0.924,0.383,0.000,0.210,0.042,0.101,-1
chair,2.353,2.042,0.453,-1.000,0.000,0.000,0.000,-1.000,0.000,0.314,0.356,0.324,2
storage,-1.087,3.440,1.274,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.245,2.202,1.141,1
table,1.385,2.025,0.270,0.000,1.000,0.000,-1.000,0.000,0.000,0.476,0.307,0.255,0
storage,-1.046,-1.462,1.411,0.000,1.000,-0.000,-1.000,0.000,0.000,0.284,0.183,0.943,1
tv,-1.093,2.693,1.781,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.058,0.358,0.254,2
other,-0.391,2.659,0.686,0.000,1.000,0.000,-1.000,0.000,0.000,1.643,0.762,0.683,-1
chair,1.445,3.084,0.465,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.314,0.356,0.309,2
other,-0.904,-1.488,0.378,0.000,1.000,0.000,-1.000,0.000,0.000,0.284,0.062,0.220,-1
chair,1.364,1.094,0.443,0.000,1.000,0.000,-1.000,0.000,0.000,0.324,0.357,0.336,2
other,-0.917,-1.498,0.171,0.000,1.000,0.000,-1.000,0.000,0.000,0.321,0.080,0.142,-1
chair,-0.988,-2.900,0.474,1.000,0.000,0.000,0.000,1.000,0.000,0.293,0.250,0.448,2
other,-1.066,-1.488,1.075,0.000,1.000,0.000,-1.000,0.000,0.000,0.232,0.130,0.116,-1
chair,-0.991,-2.043,0.481,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.282,0.349,0.478,2
storage,0.464,5.303,0.980,1.000,0.000,0.000,0.000,1.000,0.000,0.351,0.333,0.961,1
