label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-4.889,-1.023,0.297,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.121,0.080,0.082,-1
other,-5.070,-0.993,0.308,1.000,0.000,0.000,0.000,1.000,0.000,0.112,0.066,0.072,-1
other,-6.160,-0.899,0.998,1.000,0.000,0.000,0.000,1.000,0.000,0.157,0.050,0.211,-1
picture,-5.128,-1.507,1.572,1.000,0.000,0.000,0.000,1.000,0.000,0.486,0.069,0.549,1
other,-4.368,-0.952,0.469,0.000,1.000,-0.000,-1.000,0.000,0.000,0.038,0.034,0.081,-1
other,-5.156,-0.605,0.028,1.000,0.000,0.000,0.000,1.000,0.000,0.472,0.340,0.015,-1
picture,-8.143,-2.460,1.206,0.000,1.000,-0.000,-1.000,0.000,0.000,0.320,0.042,1.021,1
other,-6.345,-0.885,1.007,1.000,0.000,0.000,0.000,1.000,0.000,0.142,0.061,0.194,-1
other,-6.522,-0.873,1.005,1.000,0.000,0.000,0.000,1.000,0.000,0.090,0.076,0.197,-1
other,-7.562,-2.156,2.221,0.000,1.000,0.000,-1.000,0.000,0.000,0.097,0.068,0.004,-1
other,-5.238,-1.011,0.301,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.163,0.118,0.107,-1
chair,-6.208,0.321,0.301,1.000,0.000,0.000,0.000,1.000,0.000,0.260,0.228,0.218,2
other,-5.112,-1.261,0.541,1.000,0.000,0.000,0.000,1.000,0.000,0.767,0.302,0.523,-1
picture,-6.363,0.533,1.404,1.000,0.000,0.000,0.000,1.000,0.000,0.535,0.119,0.503,1
table,-6.242,0.328,0.792,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.215,0.548,0.194,0
other,-4.363,-1.313,0.847,0.000,1.000,0.000,-1.000,0.000,0.000,0.189,0.040,0.040,-1
other,-5.560,-1.315,0.943,0.000,1.000,0.000,-1.000,0.000,0.000,0.138,0.059,0.060,-1
other,-5.814,-1.315,1.259,0.000,1.000,-0.000,-1.000,0.000,0.000,0.134,0.076,0.191,-1
