label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-3.727,2.995,3.996,0.383,0.924,0.000,-0.924,0.383,0.000,0.453,0.443,0.184,2
chair,2.431,1.468,4.203,-1.000,0.000,0.000,0.000,-1.000,0.000,0.216,0.499,0.212,2
chair,-0.285,1.239,4.170,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.601,0.275,0.358,2
table,1.186,-6.415,4.215,1.000,0.000,0.000,0.000,1.000,0.000,0.317,0.315,0.408,0
sofa,-2.873,4.911,0.448,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.403,0.440,0.430,2
sofa,1.548,-6.050,0.596,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.383,0.451,0.501,2
sofa,-3.764,3.469,0.496,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.453,0.969,0.480,2
sofa,-0.022,-2.625,0.698,0.000,1.000,0.000,-1.000,0.000,0.000,0.069,1.344,0.121,2
sofa,2.003,4.915,0.637,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.370,0.425,0.499,2
sofa,-0.002,1.457,0.501,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.551,1.385,0.483,2
other,-2.816,5.144,4.164,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.200,0.203,0.117,-1
other,2.373,-0.472,0.983,0.000,1.000,0.000,-1.000,0.000,0.000,2.220,0.355,0.966,-1
table,-4.217,-3.536,4.216,1.000,0.000,0.000,0.000,1.000,0.000,0.587,0.556,0.369,0
sofa,-2.812,1.956,0.443,0.000,1.000,0.000,-1.000,0.000,0.000,0.400,0.417,0.426,2
storage,0.428,1.099,4.246,0.000,1.000,0.000,-1.000,0.000,0.000,0.548,0.238,0.376,1
table,-0.001,3.095,0.439,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.895,0.592,0.436,0
table,-1.518,-2.640,4.127,1.000,0.000,0.000,0.000,1.000,0.000,0.567,0.319,0.241,0
