label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,2.625,5.981,0.293,1.000,0.000,0.000,0.000,1.000,0.000,0.263,0.159,0.269,0
table,3.932,7.097,0.309,0.000,1.000,-0.000,-1.000,0.000,0.000,0.234,0.166,0.270,0
sofa,4.895,6.923,0.478,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.579,0.633,0.448,2
decor,6.474,5.729,1.237,0.000,1.000,-0.000,-1.000,0.000,0.000,0.137,0.124,0.157,0
table,5.144,5.978,0.314,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.248,0.135,0.275,0
table,6.355,6.132,0.631,0.000,1.000,0.000,-1.000,0.000,0.000,0.976,0.367,0.589,0
decor,6.261,7.727,1.476,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.286,0.154,0.153,0
sofa,2.882,6.954,0.474,0.707,-0.707,0.000,0.707,0.707,-0.000,0.570,0.627,0.472,2
table,4.050,5.829,0.273,0.383,0.924,0.000,-0.924,0.383,0.000,0.562,0.560,0.260,0
storage,6.270,8.378,0.282,1.000,0.000,0.000,0.000,1.000,0.000,0.432,0.268,0.235,1
table,3.822,8.269,0.490,1.000,0.000,0.000,0.000,1.000,0.000,1.415,0.377,0.482,0
table,4.037,4.784,0.307,0.000,1.000,-0.000,-1.000,0.000,0.000,0.232,0.152,0.271,0
sofa,2.922,4.966,0.468,0.707,0.707,-0.000,-0.707,0.707,0.000,0.593,0.624,0.464,2
decor,6.318,4.562,0.842,0.383,0.924,-0.000,-0.924,0.383,0.000,0.281,0.222,0.783,0
sofa,4.986,4.975,0.481,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.576,0.654,0.460,2
decor,3.302,8.308,1.499,0.924,0.383,0.000,-0.383,0.924,0.000,0.619,0.432,0.607,0
decor,6.466,6.764,1.208,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.222,0.160,0.148,0
