label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,4.391,2.211,-2.496,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.538,1.019,0.503,2
sofa,2.325,2.837,0.403,-1.000,0.000,0.000,0.000,-1.000,0.000,0.467,1.122,0.436,2
other,4.017,6.086,-1.493,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.465,0.037,0.578,-1
sofa,1.301,3.661,-2.212,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.523,0.882,0.452,2
tv,3.188,-0.402,-1.120,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.806,0.063,0.488,2
sofa,5.098,3.683,-2.273,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.582,0.893,0.448,2
other,0.574,6.123,-1.526,1.000,0.000,0.000,0.000,1.000,0.000,0.498,0.020,0.359,-1
table,-0.414,4.417,0.219,0.000,1.000,0.000,-1.000,0.000,0.000,0.584,0.234,0.291,0
table,5.485,2.508,0.402,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.501,0.639,0.405,0
table,0.418,0.648,0.254,0.000,1.000,0.000,-1.000,0.000,0.000,0.324,0.257,0.312,0
table,0.559,5.099,0.245,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.374,0.263,0.306,0
other,-0.673,2.903,-1.468,0.000,1.000,-0.000,-1.000,0.000,0.000,0.377,0.016,0.533,-1
sofa,1.785,2.223,-2.462,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.538,1.017,0.512,2
sofa,3.034,3.977,-2.158,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.587,0.572,0.518,2
chair,5.263,1.973,0.220,0.000,1.000,0.000,-1.000,0.000,0.000,0.248,1.200,0.235,2
