label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,5.011,-13.598,0.914,0.000,1.000,-0.000,-1.000,0.000,0.000,0.283,0.247,0.319,0
picture,5.358,-12.468,1.588,0.000,1.000,0.000,-1.000,0.000,0.000,0.897,0.157,0.710,1
other,3.172,-12.375,1.150,1.000,0.000,0.000,0.000,1.000,0.000,0.297,0.082,0.357,-1
other,4.974,-12.563,0.520,0.000,1.000,0.000,-1.000,0.000,0.000,0.996,0.302,0.488,-1
other,4.257,-13.945,0.596,1.000,0.000,0.000,0.000,1.000,0.000,0.986,0.628,0.627,-1
other,2.482,-12.009,0.444,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.400,0.371,0.427,-1
storage,2.364,-11.810,2.253,1.000,0.000,0.000,0.000,1.000,0.000,0.515,0.192,0.718,1
other,4.770,-11.636,1.155,1.000,0.000,0.000,0.000,1.000,0.000,0.123,0.072,0.320,-1
storage,3.538,-11.938,1.320,0.000,1.000,-0.000,-1.000,0.000,0.000,0.372,0.050,1.305,1
decor,5.091,-11.795,1.238,0.000,1.000,-0.000,-1.000,0.000,0.000,0.181,0.142,0.379,0
