label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-1.225,-10.726,1.028,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.196,0.307,0.298,2
table,-3.205,-8.969,1.110,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.418,0.893,1.109,0
storage,-1.035,-10.895,2.022,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.753,0.375,0.456,1
table,-2.017,-8.819,0.429,1.000,0.000,0.000,0.000,1.000,0.000,0.413,0.263,0.424,0
picture,-1.401,-9.867,1.799,0.000,1.000,-0.000,-1.000,0.000,0.000,0.324,0.015,0.472,1
table,-3.707,-10.889,0.523,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.396,0.771,0.496,0
table,-0.932,-10.914,0.458,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.298,0.750,0.457,0
chair,-3.210,-9.404,0.482,0.000,1.000,-0.000,-1.000,0.000,0.000,0.185,0.379,0.453,2
chair,-3.436,-10.886,0.577,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.276,0.267,0.540,2
chair,-1.164,-10.777,0.204,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.286,0.287,0.189,2
storage,-3.864,-10.107,2.314,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.229,1.535,0.195,1
table,-1.360,-8.775,0.964,1.000,0.000,0.000,0.000,1.000,0.000,0.419,0.221,0.973,0
