label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-32.017,8.215,1.239,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.144,0.075,0.333,-1
storage,-32.816,8.324,1.353,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.051,0.158,0.399,1
other,-31.837,6.914,0.118,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.221,0.131,0.141,-1
picture,-29.258,7.072,1.101,1.000,0.000,0.000,0.000,1.000,0.000,0.575,0.358,1.117,1
storage,-27.692,7.651,2.429,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.828,0.504,0.211,1
other,-32.771,7.519,0.295,0.000,1.000,0.000,-1.000,0.000,0.000,0.778,0.474,0.319,-1
storage,-26.878,8.071,2.150,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.164,0.009,0.113,1
other,-30.671,7.019,0.916,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.663,0.309,0.173,-1
picture,-26.606,7.474,1.684,0.000,1.000,-0.000,-1.000,0.000,0.000,0.215,0.018,0.248,1
other,-31.709,8.206,1.236,1.000,0.000,0.000,0.000,1.000,0.000,0.137,0.071,0.326,-1
other,-30.004,6.629,1.659,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.085,0.031,0.161,-1
picture,-30.762,6.696,1.619,1.000,0.000,0.000,0.000,1.000,0.000,0.557,0.060,0.692,1
