label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-2.636,14.959,2.619,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.101,0.096,0.585,-1
chair,-1.708,15.571,0.564,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.422,0.255,0.469,2
table,-2.657,14.957,0.739,1.000,0.000,0.000,0.000,1.000,0.000,1.400,0.752,0.044,0
sofa,-3.672,14.345,4.233,0.000,1.000,0.000,-1.000,0.000,0.000,0.725,1.105,0.422,2
decor,-5.961,12.508,1.245,0.707,0.707,-0.000,-0.707,0.707,0.000,0.509,0.461,0.762,0
sofa,0.935,16.342,0.580,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.376,0.335,0.494,2
table,-5.238,12.036,4.287,1.000,0.000,0.000,0.000,1.000,0.000,0.489,0.329,0.449,0
chair,-6.639,15.534,4.279,1.000,0.000,0.000,0.000,1.000,0.000,0.299,0.294,0.386,2
chair,-2.374,14.310,0.537,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.256,0.325,0.513,2
other,-1.744,18.165,1.165,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.527,0.526,1.139,-1
sofa,-6.099,18.183,4.324,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.522,0.498,0.494,2
table,-2.093,11.978,4.250,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.501,0.269,0.409,0
chair,1.221,13.504,0.536,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.100,0.300,0.530,2
chair,-3.639,14.326,0.546,0.707,0.707,-0.000,-0.707,0.707,0.000,0.302,0.430,0.488,2
chair,-3.004,14.292,0.535,0.000,1.000,-0.000,-1.000,0.000,0.000,0.185,0.454,0.510,2
table,-3.965,14.975,0.690,0.000,1.000,0.000,-1.000,0.000,0.000,0.698,0.095,0.041,0
chair,-1.842,14.480,0.537,0.000,1.000,-0.000,-1.000,0.000,0.000,0.366,0.301,0.505,2
chair,-2.963,15.681,0.534,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.165,0.347,0.506,2
decor,-6.027,17.814,1.278,0.707,0.707,-0.000,-0.707,0.707,0.000,0.592,0.389,0.901,0
