label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-16.329,-4.977,1.650,0.383,0.924,0.000,-0.924,0.383,0.000,0.402,0.039,0.618,1
chair,-14.541,-4.723,0.530,0.924,-0.383,-0.000,0.383,0.924,0.000,0.322,0.297,0.529,2
table,-15.934,-2.942,0.456,0.383,0.924,0.000,-0.924,0.383,0.000,0.699,0.413,0.459,0
picture,-16.248,-3.517,1.654,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.252,0.054,0.311,1
chair,-13.498,-4.963,0.535,-1.000,0.000,0.000,0.000,-1.000,0.000,0.277,0.326,0.524,2
table,-13.945,-4.527,0.374,0.383,0.924,0.000,-0.924,0.383,0.000,1.231,0.720,0.377,0
table,-13.271,-1.545,0.505,0.924,-0.383,0.000,0.383,0.924,0.000,0.799,0.310,0.433,0
chair,-13.752,-7.169,0.115,0.924,-0.383,0.000,0.383,0.924,0.000,0.266,0.200,0.118,2
chair,-14.278,-5.635,0.529,0.383,0.924,0.000,-0.924,0.383,0.000,0.367,0.316,0.529,2
chair,-16.438,-5.927,0.510,0.924,0.383,-0.000,-0.383,0.924,0.000,0.400,0.308,0.523,2
picture,-13.180,-1.436,1.581,-1.000,0.000,0.000,0.000,-1.000,0.000,0.497,0.123,0.593,1
other,-16.214,-3.409,0.954,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.155,0.148,0.086,-1
chair,-12.243,-2.010,0.550,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.373,0.361,0.539,2
table,-12.946,-7.175,0.336,0.924,0.383,0.000,-0.383,0.924,0.000,0.358,0.254,0.325,0
chair,-14.331,-4.048,0.533,1.000,0.000,-0.000,0.000,1.000,0.000,0.355,0.295,0.527,2
chair,-13.667,-3.409,0.538,-0.383,-0.924,-0.000,0.924,-0.383,-0.000,0.387,0.353,0.528,2
chair,-14.312,-1.257,0.125,0.924,-0.383,0.000,0.383,0.924,0.000,0.289,0.177,0.115,2
decor,-13.860,-1.417,1.038,0.924,0.383,-0.000,-0.383,0.924,0.000,0.105,0.088,0.154,0
chair,-13.305,-4.287,0.539,-1.000,0.000,0.000,0.000,-1.000,0.000,0.281,0.323,0.527,2
