label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,1.137,-9.854,0.070,0.383,0.924,-0.000,-0.924,0.383,0.000,0.117,0.070,0.124,-1
picture,1.743,-10.430,1.938,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.347,0.039,0.351,1
other,1.170,-8.797,2.043,0.000,1.000,-0.000,-1.000,0.000,0.000,0.063,0.039,0.075,-1
other,1.388,-10.132,0.310,0.000,1.000,0.000,-1.000,0.000,0.000,0.310,0.409,0.374,-1
other,1.171,-8.977,2.045,0.000,1.000,-0.000,-1.000,0.000,0.000,0.064,0.038,0.068,-1
other,1.166,-9.134,2.044,0.000,1.000,0.000,-1.000,0.000,0.000,0.097,0.044,0.084,-1
other,1.209,-8.651,1.055,1.000,0.000,0.000,0.000,1.000,0.000,0.175,0.078,0.321,-1
other,1.095,-10.052,1.323,1.000,0.000,0.000,0.000,1.000,0.000,0.067,0.053,0.087,-1
storage,2.858,-9.750,2.048,0.000,1.000,0.000,-1.000,0.000,0.000,1.549,0.152,0.858,1
picture,1.740,-10.424,1.190,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.342,0.036,0.348,1
picture,1.035,-8.978,1.427,0.000,1.000,-0.000,-1.000,0.000,0.000,0.300,0.011,0.437,1
