label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,15.149,0.456,-3.023,1.000,0.000,0.000,0.000,1.000,0.000,0.405,0.313,0.563,2
chair,17.601,0.514,-3.022,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.413,0.302,0.565,2
chair,12.962,1.552,-3.081,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.313,0.319,0.493,2
table,19.747,-1.410,-3.185,0.000,1.000,0.000,-1.000,0.000,0.000,0.611,0.345,0.424,0
chair,12.732,3.427,-3.113,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.428,0.249,0.477,2
table,19.825,2.426,-3.177,0.000,1.000,0.000,-1.000,0.000,0.000,0.646,0.291,0.415,0
chair,16.379,-0.619,-3.027,0.000,1.000,-0.000,-1.000,0.000,0.000,0.425,0.327,0.565,2
chair,18.596,3.119,-3.084,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.273,0.291,0.507,2
chair,17.448,3.091,-3.090,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.260,0.299,0.500,2
chair,19.339,-0.485,-3.051,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.343,0.255,0.542,2
chair,15.558,-0.196,-3.024,0.707,0.707,-0.000,-0.707,0.707,0.000,0.452,0.320,0.566,2
decor,20.075,2.426,-1.923,0.000,1.000,0.000,-1.000,0.000,0.000,0.635,0.043,0.627,0
picture,14.548,3.507,-2.413,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.503,0.089,1.192,1
decor,20.072,-1.368,-1.943,0.000,1.000,0.000,-1.000,0.000,0.000,0.655,0.030,0.645,0
chair,17.130,-0.279,-3.025,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.386,0.320,0.564,2
storage,16.226,3.193,-3.069,1.000,0.000,0.000,0.000,1.000,0.000,1.002,0.377,0.521,1
picture,17.833,3.445,-2.417,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.569,0.133,1.174,1
chair,15.416,1.373,-3.024,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.398,0.301,0.561,2
chair,18.027,3.142,-3.093,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.314,0.316,0.499,2
table,16.348,0.464,-3.188,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.911,0.907,0.402,0
picture,20.059,0.558,-1.994,0.000,1.000,-0.000,-1.000,0.000,0.000,0.847,0.045,1.466,1
chair,13.463,3.238,-3.087,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.348,0.338,0.495,2
chair,17.159,1.418,-3.023,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.374,0.343,0.564,2
chair,16.298,1.802,-3.021,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.376,0.297,0.565,2
chair,19.316,1.588,-3.047,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.325,0.253,0.544,2
picture,16.163,3.516,-1.662,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.852,0.070,0.859,1
chair,19.238,3.102,-3.085,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.263,0.280,0.505,2
chair,14.949,3.186,-3.097,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.338,0.237,0.504,2
