label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-7.754,20.627,0.501,0.000,1.000,0.000,-1.000,0.000,0.000,1.196,0.361,0.499,1
other,-6.891,26.564,2.360,1.000,0.000,0.000,0.000,1.000,0.000,0.137,0.134,0.290,-1
decor,-7.887,24.657,0.564,1.000,0.000,0.000,0.000,1.000,0.000,0.189,0.181,0.550,0
storage,-7.655,20.588,2.569,0.000,1.000,0.000,-1.000,0.000,0.000,1.192,0.201,1.125,1
other,-10.175,21.359,0.714,0.000,1.000,0.000,-1.000,0.000,0.000,0.399,0.239,0.199,-1
other,-5.393,28.857,0.975,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.044,0.498,0.080,-1
storage,-10.384,24.762,2.542,0.000,1.000,-0.000,-1.000,0.000,0.000,1.005,0.188,1.135,1
picture,-4.610,26.293,1.654,1.000,0.000,0.000,0.000,1.000,0.000,0.299,0.021,0.332,1
table,-5.111,24.377,0.488,0.000,1.000,0.000,-1.000,0.000,0.000,0.106,0.803,0.452,0
picture,-4.610,26.286,2.409,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.299,0.028,0.379,1
picture,-8.190,23.673,1.633,0.000,1.000,0.000,-1.000,0.000,0.000,0.300,0.011,0.245,1
other,-7.770,27.142,0.809,1.000,0.000,0.000,0.000,1.000,0.000,0.262,0.217,0.115,-1
storage,-9.781,26.593,0.742,0.383,0.924,0.000,-0.924,0.383,0.000,2.779,0.960,0.735,1
other,-7.493,26.805,2.385,0.924,0.383,-0.000,-0.383,0.924,0.000,0.139,0.135,0.289,-1
other,-6.884,27.044,2.231,1.000,0.000,0.000,0.000,1.000,0.000,0.135,0.133,0.160,-1
other,-9.494,27.074,0.901,0.000,1.000,0.000,-1.000,0.000,0.000,2.283,1.064,0.089,-1
decor,-4.596,26.083,0.369,1.000,0.000,0.000,0.000,1.000,0.000,0.354,0.235,0.345,0
chair,-7.719,26.244,0.578,0.000,1.000,0.000,-1.000,0.000,0.000,0.184,0.330,0.343,2
chair,-7.291,26.291,0.529,0.383,0.924,-0.000,-0.924,0.383,0.000,0.222,0.386,0.411,2
other,-10.292,26.568,0.807,0.000,1.000,0.000,-1.000,0.000,0.000,0.403,0.245,0.142,-1
other,-8.115,27.058,2.362,0.383,0.924,-0.000,-0.924,0.383,0.000,0.133,0.133,0.288,-1
other,-8.124,26.559,2.358,0.383,0.924,-0.000,-0.924,0.383,0.000,0.138,0.134,0.294,-1
storage,-7.441,28.834,2.488,1.000,0.000,0.000,0.000,1.000,0.000,3.072,0.576,1.211,1
storage,-7.449,26.791,0.468,1.000,0.000,0.000,0.000,1.000,0.000,1.390,0.679,0.455,1
storage,-10.058,21.519,0.465,0.000,1.000,0.000,-1.000,0.000,0.000,2.069,0.166,0.458,1
storage,-10.364,22.863,2.537,0.000,1.000,-0.000,-1.000,0.000,0.000,0.729,0.206,1.149,1
storage,-10.357,28.344,2.537,0.000,1.000,-0.000,-1.000,0.000,0.000,1.005,0.200,1.150,1
storage,-10.365,19.993,2.535,0.000,1.000,-0.000,-1.000,0.000,0.000,0.591,0.208,1.160,1
other,-7.786,20.620,0.900,0.000,1.000,0.000,-1.000,0.000,0.000,1.205,0.334,0.046,-1
other,-7.456,26.761,0.798,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.387,0.702,0.147,-1
other,-10.243,21.506,0.920,0.000,1.000,0.000,-1.000,0.000,0.000,2.081,0.329,0.052,-1
