label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-13.309,-26.933,0.418,0.000,1.000,0.000,-1.000,0.000,0.000,0.249,0.243,0.188,0
sofa,-13.196,-27.705,0.491,0.707,0.707,0.000,-0.707,0.707,0.000,0.539,0.408,0.474,2
table,-9.658,-28.445,0.431,1.000,0.000,0.000,0.000,1.000,0.000,0.345,0.282,0.430,0
bed,-10.440,-27.323,0.671,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.146,1.018,0.657,2
decor,-9.510,-28.491,0.905,0.000,1.000,-0.000,-1.000,0.000,0.000,0.231,0.203,0.308,0
sofa,-13.111,-26.192,0.497,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.476,0.408,0.475,2
picture,-9.329,-27.390,1.649,0.000,1.000,0.000,-1.000,0.000,0.000,0.634,0.037,0.266,1
table,-9.546,-26.328,0.460,0.000,1.000,-0.000,-1.000,0.000,0.000,0.327,0.273,0.348,0
decor,-9.495,-26.289,0.915,0.924,0.383,-0.000,-0.383,0.924,0.000,0.219,0.194,0.296,0
picture,-10.658,-28.650,1.614,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.666,0.050,0.515,1
sofa,-11.614,-27.352,0.246,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.213,0.644,0.228,2
