label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-10.804,-14.491,3.622,0.707,0.707,-0.000,-0.707,0.707,0.000,0.624,1.172,0.551,2
picture,-11.375,-9.551,5.889,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.943,0.128,1.455,1
chair,-8.402,-15.129,3.720,0.000,1.000,-0.000,-1.000,0.000,0.000,0.408,0.418,0.511,2
other,-5.647,-9.694,3.741,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.348,0.275,0.717,-1
chair,-6.077,-12.648,3.613,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.388,0.635,0.564,2
chair,-8.702,-13.154,3.329,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.507,0.419,0.279,2
chair,-6.088,-13.569,3.636,-1.000,0.000,0.000,0.000,-1.000,0.000,0.402,0.684,0.593,2
decor,-7.265,-14.117,3.380,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.112,0.112,0.345,0
chair,-11.468,-12.379,3.652,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.373,0.922,0.563,2
chair,-11.469,-11.751,3.636,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.363,0.390,0.575,2
chair,-6.130,-12.361,3.612,-1.000,0.000,0.000,0.000,-1.000,0.000,0.354,0.608,0.568,2
picture,-4.389,-13.860,5.658,0.000,1.000,-0.000,-1.000,0.000,0.000,1.005,0.119,2.570,1
decor,-10.074,-9.855,4.171,0.000,1.000,-0.000,-1.000,0.000,0.000,0.283,0.279,1.035,0
other,-11.453,-9.637,3.759,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.103,0.329,0.726,-1
sofa,-6.951,-14.694,3.594,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.674,1.219,0.548,2
decor,-7.121,-16.105,4.145,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.220,0.149,1.004,0
chair,-11.528,-13.092,3.688,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.396,0.566,0.595,2
decor,-10.012,-16.056,4.169,1.000,0.000,0.000,0.000,1.000,0.000,0.338,0.332,1.061,0
decor,-4.941,-14.461,4.152,0.924,0.383,-0.000,-0.383,0.924,0.000,0.302,0.272,1.062,0
decor,-9.990,-14.172,3.402,0.383,0.924,-0.000,-0.924,0.383,0.000,0.118,0.109,0.333,0
decor,-12.712,-9.720,4.058,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.354,0.324,1.001,0
picture,-12.878,-12.406,5.380,0.000,1.000,-0.000,-1.000,0.000,0.000,0.608,0.199,1.444,1
chair,-9.055,-15.127,3.659,0.000,1.000,0.000,-1.000,0.000,0.000,0.406,0.694,0.590,2
table,-8.789,-13.314,3.496,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.993,0.542,0.406,0
picture,-5.896,-9.604,5.887,1.000,0.000,0.000,0.000,1.000,0.000,1.015,0.137,1.491,1
