label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,10.566,1.120,0.468,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.386,0.168,0.459,-1
other,5.102,-2.203,0.475,0.924,0.383,-0.000,-0.383,0.924,0.000,0.234,0.228,0.467,-1
table,6.206,0.960,0.414,1.000,0.000,0.000,0.000,1.000,0.000,0.330,0.291,0.391,0
picture,1.977,-1.587,1.383,0.000,1.000,-0.000,-1.000,0.000,0.000,0.522,0.064,1.020,1
table,8.210,-2.507,0.449,1.000,0.000,0.000,0.000,1.000,0.000,0.725,0.226,0.433,0
other,5.272,-0.497,0.550,0.000,1.000,-0.000,-1.000,0.000,0.000,0.283,0.214,0.538,-1
other,2.293,-0.745,0.581,1.000,0.000,0.000,0.000,1.000,0.000,0.207,0.196,0.559,-1
other,11.048,-0.531,0.551,0.000,1.000,-0.000,-1.000,0.000,0.000,0.291,0.219,0.545,-1
picture,2.498,-2.677,1.578,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.340,0.015,0.389,1
picture,1.936,-1.381,1.817,0.000,1.000,-0.000,-1.000,0.000,0.000,0.269,0.031,0.615,1
picture,2.328,-0.761,1.315,0.000,1.000,-0.000,-1.000,0.000,0.000,0.133,0.097,0.224,1
