label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,12.725,-7.132,0.464,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.455,0.472,0.280,2
sofa,11.630,-6.133,0.444,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.459,0.411,0.290,2
storage,5.315,-7.312,1.571,0.000,1.000,0.000,-1.000,0.000,0.000,1.645,0.324,0.640,1
storage,9.472,-12.095,1.405,0.000,1.000,-0.000,-1.000,0.000,0.000,0.312,1.002,1.463,1
other,5.266,-7.292,0.795,0.000,1.000,0.000,-1.000,0.000,0.000,0.446,0.173,0.127,-1
table,7.747,-7.307,0.492,0.000,1.000,0.000,-1.000,0.000,0.000,1.863,0.806,0.495,0
table,12.199,-6.606,0.580,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.639,0.628,0.174,0
other,6.799,-3.144,1.519,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.650,0.029,0.936,-1
sofa,11.763,-7.199,0.455,0.707,0.707,0.000,-0.707,0.707,0.000,0.480,0.471,0.283,2
other,5.312,-7.302,0.926,0.000,1.000,0.000,-1.000,0.000,0.000,1.614,0.319,0.137,-1
sofa,12.513,-6.117,0.367,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.596,0.588,0.358,2
