label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-1.259,7.196,0.479,-1.000,0.000,0.000,0.000,-1.000,0.000,0.555,0.755,0.504,2
table,-1.953,6.283,0.497,0.707,-0.707,0.000,0.707,0.707,0.000,0.370,0.355,0.555,0
picture,-1.032,10.982,1.921,0.000,1.000,0.000,-1.000,0.000,0.000,0.523,0.060,0.647,1
decor,-1.817,6.281,1.226,0.000,1.000,0.000,-1.000,0.000,0.000,0.259,0.247,0.401,0
storage,-3.780,11.319,1.207,0.000,1.000,0.000,-1.000,0.000,0.000,0.398,0.239,0.994,1
picture,-4.366,4.191,1.761,0.707,-0.707,0.000,0.707,0.707,0.000,0.672,0.034,0.552,1
sofa,-3.471,5.880,0.226,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.410,0.214,0.248,2
table,-1.138,10.927,0.532,0.000,1.000,0.000,-1.000,0.000,0.000,0.688,0.266,0.542,0
decor,-1.214,10.918,1.293,0.000,1.000,0.000,-1.000,0.000,0.000,0.600,0.256,0.443,0
picture,-4.501,4.018,1.565,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.379,0.034,0.478,1
