label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,5.994,-5.893,-0.619,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.524,0.587,0.420,2
decor,8.453,-5.769,2.035,0.383,0.924,-0.000,-0.924,0.383,0.000,0.098,0.075,0.128,0
decor,4.536,-5.814,2.676,1.000,0.000,0.000,0.000,1.000,0.000,0.077,0.070,0.141,0
decor,4.345,-4.856,0.485,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.200,0.123,0.552,0
picture,8.929,-5.409,0.774,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.596,0.032,0.511,1
storage,5.142,-10.627,-0.487,0.000,1.000,0.000,-1.000,0.000,0.000,1.341,0.143,0.557,1
decor,9.615,-8.097,-0.438,0.707,0.707,-0.000,-0.707,0.707,0.000,0.119,0.119,0.151,0
storage,5.105,-10.627,0.878,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.184,1.352,1.239,1
sofa,6.949,-8.204,-0.625,0.707,0.707,-0.000,-0.707,0.707,0.000,0.548,1.280,0.420,2
storage,4.496,-6.374,-0.506,0.000,1.000,0.000,-1.000,0.000,0.000,1.753,0.371,0.529,1
decor,5.961,-5.804,2.425,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.080,0.060,0.124,0
other,9.935,-7.306,0.608,0.000,1.000,-0.000,-1.000,0.000,0.000,0.839,0.379,1.269,-1
decor,9.826,-6.443,-0.545,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.122,0.101,0.048,0
decor,4.540,-7.492,2.666,1.000,0.000,0.000,0.000,1.000,0.000,0.085,0.074,0.139,0
table,7.968,-7.217,-0.782,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.537,0.376,0.247,0
sofa,6.099,-11.030,-0.516,0.383,0.924,0.000,-0.924,0.383,0.000,0.549,0.468,0.513,2
decor,5.683,-10.589,2.379,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.073,0.051,0.082,0
sofa,8.711,-6.400,-0.530,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.878,2.170,0.515,2
table,7.025,-10.806,-0.858,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.463,0.261,0.193,0
other,4.237,-5.069,-0.024,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.117,0.028,0.043,-1
