label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,-1.503,2.370,1.669,0.000,1.000,-0.000,-1.000,0.000,0.000,0.050,0.794,0.563,2
table,-0.437,-1.435,0.436,0.000,1.000,0.000,-1.000,0.000,0.000,0.534,0.250,0.029,0
picture,-2.888,0.938,1.874,0.000,1.000,-0.000,-1.000,0.000,0.000,0.302,0.086,0.322,1
decor,1.071,0.479,1.221,1.000,0.000,0.000,0.000,1.000,0.000,0.234,0.229,0.382,0
picture,-2.877,-1.438,1.860,0.000,1.000,-0.000,-1.000,0.000,0.000,0.302,0.093,0.315,1
bed,-1.814,-1.472,0.560,1.000,0.000,0.000,0.000,1.000,0.000,1.142,0.949,0.546,2
decor,-2.594,-0.254,1.154,0.000,1.000,-0.000,-1.000,0.000,0.000,0.249,0.153,0.534,0
bed,-1.631,0.975,0.374,1.000,0.000,0.000,0.000,1.000,0.000,0.974,0.898,0.368,2
tv,1.397,-0.264,1.279,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.126,0.545,0.342,2
table,-0.454,0.917,0.392,0.000,1.000,0.000,-1.000,0.000,0.000,0.533,0.252,0.086,0
decor,1.153,-0.946,1.217,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.254,0.243,0.384,0
table,-2.630,-0.242,0.360,0.000,1.000,0.000,-1.000,0.000,0.000,0.418,0.358,0.391,0
