label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,16.176,2.747,2.616,0.000,1.000,-0.000,-1.000,0.000,0.000,0.706,0.129,0.978,1
decor,8.003,-0.230,1.116,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.439,0.279,0.259,0
picture,9.185,-0.791,2.167,1.000,0.000,0.000,0.000,1.000,0.000,0.460,0.085,0.388,1
picture,14.494,-0.736,1.874,1.000,0.000,0.000,0.000,1.000,0.000,0.372,0.077,0.276,1
sofa,13.583,-0.389,0.727,0.000,1.000,-0.000,-1.000,0.000,0.000,0.455,0.421,0.551,2
sofa,11.933,2.665,0.664,0.707,0.707,-0.000,-0.707,0.707,0.000,0.738,0.763,0.449,2
tv,15.945,2.817,0.809,-1.000,0.000,0.000,0.000,-1.000,0.000,0.319,0.788,0.653,2
sofa,15.519,1.784,0.702,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.495,0.406,0.509,2
sofa,14.531,5.726,0.705,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.418,0.365,0.533,2
table,7.959,-0.226,0.906,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.591,0.477,0.712,0
picture,8.000,-0.816,2.198,1.000,0.000,0.000,0.000,1.000,0.000,0.452,0.084,0.422,1
picture,8.014,-0.797,3.057,1.000,0.000,0.000,0.000,1.000,0.000,0.486,0.112,0.416,1
sofa,15.192,0.321,1.002,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.521,0.472,0.810,2
table,11.427,6.094,0.846,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.492,0.315,0.673,0
table,10.042,5.680,0.632,0.000,1.000,0.000,-1.000,0.000,0.000,0.530,0.509,0.446,0
table,14.426,-0.463,0.596,1.000,0.000,0.000,0.000,1.000,0.000,0.507,0.340,0.422,0
chair,12.115,4.065,0.462,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.287,0.263,0.132,2
picture,9.177,-0.783,3.055,1.000,0.000,0.000,0.000,1.000,0.000,0.466,0.104,0.413,1
picture,10.349,-0.752,3.036,1.000,0.000,0.000,0.000,1.000,0.000,0.459,0.114,0.395,1
table,13.124,3.973,0.538,0.924,0.383,-0.000,-0.383,0.924,0.000,0.272,0.257,0.342,0
table,15.854,4.504,0.459,0.000,1.000,0.000,-1.000,0.000,0.000,0.516,0.374,0.286,0
decor,15.900,4.526,1.258,0.000,1.000,-0.000,-1.000,0.000,0.000,0.549,0.138,0.615,0
picture,10.045,6.108,2.513,1.000,0.000,0.000,0.000,1.000,0.000,0.493,0.105,0.613,1
decor,11.724,5.995,0.915,1.000,0.000,0.000,0.000,1.000,0.000,0.235,0.129,0.263,0
picture,10.315,-0.769,2.170,1.000,0.000,0.000,0.000,1.000,0.000,0.441,0.099,0.411,1
sofa,15.507,3.701,0.702,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.484,0.402,0.517,2
picture,14.499,-0.691,2.656,1.000,0.000,0.000,0.000,1.000,0.000,0.647,0.133,0.456,1
