label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-1.874,11.771,6.005,0.000,1.000,-0.000,-1.000,0.000,0.000,0.235,0.014,0.242,1
storage,-2.196,10.404,5.127,0.000,1.000,0.000,-1.000,0.000,0.000,0.899,0.417,0.687,1
other,-7.952,8.647,4.782,0.924,0.383,0.000,-0.383,0.924,0.000,0.462,0.324,0.310,-1
other,-7.738,7.961,4.674,0.383,0.924,0.000,-0.924,0.383,0.000,0.269,0.220,0.204,-1
other,-6.198,9.407,5.058,1.000,0.000,0.000,0.000,1.000,0.000,0.171,0.097,0.441,-1
other,-5.062,11.394,4.642,1.000,0.000,0.000,0.000,1.000,0.000,1.257,0.996,0.262,-1
table,-3.247,7.915,4.665,0.000,1.000,0.000,-1.000,0.000,0.000,0.319,0.262,0.217,0
picture,-7.405,7.654,5.973,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.284,0.027,0.347,1
other,-3.889,9.404,5.072,1.000,0.000,0.000,0.000,1.000,0.000,0.185,0.101,0.469,-1
storage,-2.166,11.778,5.014,0.000,1.000,-0.000,-1.000,0.000,0.000,0.375,0.306,0.582,1
storage,-7.895,10.436,4.995,0.000,1.000,0.000,-1.000,0.000,0.000,0.880,0.373,0.568,1
picture,-1.822,10.392,6.231,0.000,1.000,0.000,-1.000,0.000,0.000,0.890,0.203,0.786,1
other,-2.244,8.689,4.670,0.000,1.000,0.000,-1.000,0.000,0.000,0.322,0.184,0.213,-1
