label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-8.864,0.381,4.826,0.000,1.000,0.000,-1.000,0.000,0.000,0.712,0.037,0.701,1
chair,-5.069,1.849,3.732,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.318,0.257,0.476,2
table,-2.546,-1.397,3.556,0.383,0.924,0.000,-0.924,0.383,0.000,0.466,0.290,0.335,0
sofa,-8.468,0.224,3.670,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.432,1.045,0.433,2
table,-7.490,0.223,3.569,0.000,1.000,0.000,-1.000,0.000,0.000,0.525,0.301,0.242,0
table,-8.618,-1.043,3.519,0.000,1.000,0.000,-1.000,0.000,0.000,0.343,0.283,0.268,0
bed,-3.377,0.017,3.593,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.155,1.075,0.372,2
table,-2.474,1.441,3.572,0.000,1.000,0.000,-1.000,0.000,0.000,0.482,0.311,0.336,0
sofa,-2.614,-2.229,3.452,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.436,0.428,0.223,2
decor,-2.426,-1.422,4.151,0.000,1.000,-0.000,-1.000,0.000,0.000,0.197,0.182,0.335,0
decor,-2.344,1.416,4.181,0.000,1.000,-0.000,-1.000,0.000,0.000,0.226,0.168,0.302,0
