label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,6.942,0.091,3.627,0.000,1.000,-0.000,-1.000,0.000,0.000,0.422,0.331,0.425,2
picture,6.427,6.492,4.529,1.000,0.000,0.000,0.000,1.000,0.000,0.913,0.134,0.750,1
decor,6.912,1.397,4.324,0.000,1.000,-0.000,-1.000,0.000,0.000,0.346,0.181,0.349,0
sofa,6.833,2.832,3.658,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.439,0.334,0.418,2
sofa,6.283,1.209,3.632,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.240,0.637,0.423,2
sofa,6.290,2.103,3.650,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.228,0.297,0.413,2
other,4.686,-1.502,4.788,0.000,1.000,-0.000,-1.000,0.000,0.000,0.468,0.217,1.626,-1
table,6.893,1.472,3.606,0.000,1.000,0.000,-1.000,0.000,0.000,1.237,0.585,0.399,0
picture,4.437,6.268,4.734,1.000,0.000,0.000,0.000,1.000,0.000,0.573,0.101,0.691,1
sofa,7.589,2.077,3.634,-1.000,0.000,0.000,0.000,-1.000,0.000,0.210,0.311,0.427,2
sofa,7.557,1.325,3.630,-1.000,0.000,0.000,0.000,-1.000,0.000,0.217,0.779,0.423,2
other,4.887,4.664,4.622,0.000,1.000,-0.000,-1.000,0.000,0.000,0.182,0.132,1.377,-1
