label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,15.470,-7.154,0.619,0.707,0.707,0.000,-0.707,0.707,0.000,0.403,0.256,0.303,2
chair,16.706,-7.052,0.560,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.346,0.299,0.454,2
chair,15.916,-5.901,0.624,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.331,0.291,0.348,2
chair,16.550,-2.190,0.249,0.924,0.383,0.000,-0.383,0.924,0.000,0.369,0.316,0.247,2
chair,16.628,-6.180,0.545,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.346,0.320,0.452,2
other,14.933,-4.788,-0.733,0.000,1.000,0.000,-1.000,0.000,0.000,0.112,0.025,0.058,-1
chair,16.281,1.719,0.292,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.370,0.339,0.277,2
other,14.882,-7.816,-0.695,0.000,1.000,0.000,-1.000,0.000,0.000,0.128,0.055,0.099,-1
other,14.787,-7.783,-0.675,0.000,1.000,-0.000,-1.000,0.000,0.000,0.101,0.081,0.119,-1
table,16.061,-6.546,0.459,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.609,0.597,0.428,0
