label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,3.500,18.373,0.100,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.438,0.838,0.385,2
decor,6.476,17.418,0.995,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.290,0.258,0.445,0
sofa,3.078,18.361,0.119,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.427,0.433,0.391,2
decor,6.575,15.632,1.001,1.000,0.000,0.000,0.000,1.000,0.000,0.287,0.286,0.452,0
chair,6.222,19.140,0.086,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.348,0.412,0.352,2
sofa,1.642,16.476,0.163,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.537,1.555,0.441,2
storage,6.497,16.652,0.226,0.000,1.000,0.000,-1.000,0.000,0.000,1.363,0.360,0.508,1
decor,1.442,18.589,0.989,0.000,1.000,-0.000,-1.000,0.000,0.000,0.418,0.354,0.742,0
sofa,3.091,15.191,0.130,0.000,1.000,0.000,-1.000,0.000,0.000,0.505,0.465,0.408,2
tv,6.671,16.628,0.972,-1.000,0.000,0.000,0.000,-1.000,0.000,0.205,0.710,0.438,2
sofa,3.550,15.168,0.119,0.000,1.000,0.000,-1.000,0.000,0.000,0.496,0.846,0.401,2
decor,1.597,14.728,1.006,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.375,0.268,0.723,0
chair,6.461,14.248,0.085,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.496,0.390,0.364,2
picture,1.137,16.510,1.526,0.000,1.000,0.000,-1.000,0.000,0.000,1.038,0.066,0.811,1
