label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,0.674,0.083,-1.232,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.390,0.342,0.370,0
table,-2.526,1.281,-1.212,0.000,1.000,0.000,-1.000,0.000,0.000,0.407,0.403,0.404,0
table,1.071,0.246,2.501,0.000,1.000,-0.000,-1.000,0.000,0.000,0.413,0.226,0.491,0
bed,0.747,0.842,-0.984,1.000,0.000,0.000,0.000,1.000,0.000,0.521,0.064,0.549,2
other,0.879,0.324,-0.854,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.227,0.163,0.044,-1
sofa,-2.350,2.154,-1.160,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.454,0.419,0.450,2
sofa,-2.434,2.192,-0.951,0.707,-0.707,0.000,0.707,0.707,-0.000,0.192,0.270,0.232,2
other,0.781,0.072,-0.615,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.063,0.040,0.230,-1
sofa,-2.579,-0.051,-0.710,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.149,0.018,0.019,2
sofa,-2.167,0.121,-1.153,0.707,0.707,-0.000,-0.707,0.707,0.000,0.332,0.101,0.439,2
bed,0.056,1.638,2.627,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.119,0.975,0.392,2
bed,0.074,1.681,-0.905,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.236,1.042,0.711,2
sofa,-2.446,0.314,-1.143,0.707,0.707,0.000,-0.707,0.707,0.000,0.483,0.435,0.461,2
table,0.576,2.714,-0.802,0.707,0.707,0.000,-0.707,0.707,0.000,0.785,0.441,0.316,0
