label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-2.796,-0.661,3.391,0.000,1.000,-0.000,-1.000,0.000,0.000,0.329,0.322,0.336,0
picture,0.689,-0.316,1.443,0.383,0.924,-0.000,-0.924,0.383,0.000,0.215,0.103,0.887,1
table,-0.182,-0.590,3.326,1.000,0.000,0.000,0.000,1.000,0.000,0.449,0.279,0.292,0
chair,-1.168,4.058,0.495,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.573,0.426,0.492,2
decor,-2.755,4.477,1.152,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.197,0.197,0.125,0
storage,-3.286,4.410,0.361,1.000,0.000,0.000,0.000,1.000,0.000,0.796,0.349,0.373,1
chair,-3.088,3.809,3.535,0.000,1.000,-0.000,-1.000,0.000,0.000,0.373,0.324,0.491,2
table,0.283,0.666,3.431,0.000,1.000,0.000,-1.000,0.000,0.000,0.410,0.278,0.391,0
bed,-0.715,1.935,0.441,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.255,1.186,0.440,2
table,0.272,2.904,3.459,0.000,1.000,-0.000,-1.000,0.000,0.000,0.351,0.300,0.404,0
decor,0.227,3.213,1.071,0.924,0.383,-0.000,-0.383,0.924,0.000,0.158,0.117,0.337,0
picture,-4.398,4.707,1.455,1.000,0.000,0.000,0.000,1.000,0.000,0.306,0.023,0.440,1
chair,-1.258,-0.367,0.446,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.458,0.351,0.431,2
table,0.222,0.612,0.450,0.000,1.000,-0.000,-1.000,0.000,0.000,0.316,0.297,0.444,0
table,-3.128,4.351,3.748,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.723,0.376,0.241,0
picture,-3.618,4.715,1.455,1.000,0.000,0.000,0.000,1.000,0.000,0.193,0.015,0.237,1
picture,-2.885,4.713,1.456,1.000,0.000,0.000,0.000,1.000,0.000,0.412,0.019,0.304,1
table,0.246,3.228,0.413,0.000,1.000,-0.000,-1.000,0.000,0.000,0.338,0.290,0.417,0
picture,-3.344,4.626,0.921,1.000,0.000,0.000,0.000,1.000,0.000,0.277,0.085,0.230,1
picture,0.684,3.947,1.488,0.000,1.000,-0.000,-1.000,0.000,0.000,0.163,0.044,0.854,1
sofa,-1.829,1.897,0.307,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.184,0.903,0.172,2
bed,-0.643,1.831,3.501,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.135,1.012,0.467,2
decor,0.204,0.608,1.117,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.203,0.200,0.359,0
sofa,-1.458,-0.566,3.489,0.000,1.000,0.000,-1.000,0.000,0.000,0.463,1.185,0.447,2
