label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-13.927,12.905,0.445,0.000,1.000,0.000,-1.000,0.000,0.000,0.968,0.797,0.409,-1
other,-12.155,9.675,0.390,0.000,1.000,0.000,-1.000,0.000,0.000,0.400,0.275,0.387,-1
other,-15.791,13.006,0.869,0.000,1.000,0.000,-1.000,0.000,0.000,0.225,0.149,0.100,-1
picture,-16.090,12.995,1.585,0.000,1.000,0.000,-1.000,0.000,0.000,0.847,0.025,0.614,1
other,-12.074,13.146,0.589,0.000,1.000,0.000,-1.000,0.000,0.000,0.726,0.255,0.552,-1
other,-15.819,13.007,0.585,0.000,1.000,0.000,-1.000,0.000,0.000,0.854,0.291,0.534,-1
chair,-15.255,13.572,0.618,0.383,0.924,0.000,-0.924,0.383,0.000,0.200,0.193,0.035,2
tv,-14.431,10.874,1.928,0.000,1.000,-0.000,-1.000,0.000,0.000,0.032,0.456,0.283,2
sofa,-14.271,10.447,0.271,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.237,0.638,0.298,2
other,-12.134,9.457,1.876,1.000,0.000,0.000,0.000,1.000,0.000,0.409,0.183,0.627,-1
other,-12.052,13.150,0.848,0.000,1.000,0.000,-1.000,0.000,0.000,0.225,0.145,0.099,-1
