label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-35.988,-9.838,3.795,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.337,0.291,0.473,2
chair,-36.532,-8.723,3.755,0.924,0.383,-0.000,-0.383,0.924,0.000,0.347,0.296,0.463,2
storage,-36.631,-7.628,3.670,1.000,0.000,-0.000,0.000,1.000,0.000,0.294,0.424,0.379,1
picture,-35.193,-5.217,1.848,-1.000,0.000,0.000,0.000,-1.000,0.000,0.577,0.144,0.404,1
decor,-35.933,-5.222,1.645,0.707,0.707,-0.000,-0.707,0.707,0.000,0.200,0.102,0.208,0
sofa,-32.854,-7.243,3.813,-1.000,0.000,0.000,0.000,-1.000,0.000,0.498,1.042,0.489,2
decor,-33.881,-5.265,-0.015,0.707,0.707,0.000,-0.707,0.707,0.000,0.236,0.059,0.165,0
decor,-37.093,-10.774,1.008,0.383,0.924,0.000,-0.924,0.383,0.000,0.599,0.406,1.276,0
decor,-37.992,-9.128,0.109,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.286,0.261,0.426,0
table,-33.271,-9.565,3.834,1.000,0.000,0.000,0.000,1.000,0.000,0.779,0.455,0.531,0
table,-35.501,-9.551,-0.052,1.000,0.000,0.000,0.000,1.000,0.000,0.646,0.457,0.319,0
sofa,-37.177,-9.677,0.130,1.000,0.000,-0.000,0.000,1.000,0.000,0.584,0.613,0.611,2
sofa,-35.035,-8.082,3.698,0.707,0.707,0.000,-0.707,0.707,0.000,0.459,0.451,0.392,2
sofa,-35.208,-6.508,3.717,0.924,-0.383,0.000,0.383,0.924,0.000,0.466,0.455,0.403,2
decor,-34.392,-5.567,-0.052,0.707,-0.707,0.000,0.707,0.707,0.000,0.223,0.168,0.136,0
sofa,-35.382,-10.805,-0.009,0.000,1.000,0.000,-1.000,0.000,0.000,0.537,1.286,0.453,2
sofa,-33.871,-9.358,0.027,-1.000,0.000,0.000,0.000,-1.000,0.000,0.514,0.869,0.482,2
chair,-33.313,-5.753,-0.051,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.327,0.309,0.356,2
chair,-33.948,-9.782,3.763,0.000,1.000,0.000,-1.000,0.000,0.000,0.295,0.239,0.461,2
decor,-37.210,-5.405,0.700,0.383,0.924,0.000,-0.924,0.383,0.000,0.680,0.557,0.959,0
decor,-34.407,-5.176,1.631,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.221,0.127,0.193,0
picture,-32.443,-10.555,1.290,0.000,1.000,0.000,-1.000,0.000,0.000,0.630,0.045,0.738,1
picture,-32.833,-5.396,1.418,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.609,0.097,0.332,1
table,-33.944,-10.735,-0.021,0.000,1.000,0.000,-1.000,0.000,0.000,0.461,0.394,0.332,0
other,-38.193,-6.441,0.637,0.383,0.924,0.000,-0.924,0.383,0.000,0.221,0.190,0.731,-1
decor,-33.791,-10.837,0.609,-1.000,0.000,0.000,0.000,-1.000,0.000,0.221,0.195,0.408,0
decor,-34.086,-5.177,0.080,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.101,0.097,0.247,0
decor,-32.778,-5.772,0.073,0.707,-0.707,0.000,0.707,0.707,0.000,0.416,0.314,0.535,0
table,-34.129,-7.187,3.566,1.000,0.000,0.000,0.000,1.000,0.000,0.593,0.593,0.252,0
other,-35.403,-4.939,0.727,1.000,0.000,0.000,0.000,1.000,0.000,1.313,0.497,0.926,-1
