label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,12.419,-10.255,0.602,0.924,0.383,0.000,-0.383,0.924,0.000,0.236,0.169,0.165,0
table,14.226,-11.882,0.640,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.441,0.407,0.084,0
sofa,10.614,-9.846,0.382,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.412,0.445,0.450,2
tv,12.641,-7.171,1.928,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.060,0.618,0.385,2
storage,12.646,-7.221,1.228,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.119,0.875,0.334,1
storage,15.138,-7.048,0.419,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.534,0.094,0.491,1
decor,12.164,-10.529,0.496,0.707,0.707,0.000,-0.707,0.707,0.000,0.170,0.153,0.058,0
sofa,14.324,-10.303,0.404,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.583,1.138,0.466,2
storage,10.174,-6.964,0.433,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.538,0.104,0.500,1
table,15.061,-10.309,0.479,0.000,1.000,0.000,-1.000,0.000,0.000,0.661,0.300,0.543,0
picture,12.484,-12.819,0.982,0.707,0.707,0.000,-0.707,0.707,0.000,0.228,0.158,0.159,1
table,12.146,-12.753,0.359,1.000,0.000,0.000,0.000,1.000,0.000,0.201,0.121,0.058,0
table,13.202,-10.483,0.347,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.631,0.311,0.086,0
sofa,10.563,-10.735,0.382,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.418,0.450,0.449,2
table,14.849,-11.623,-0.033,1.000,0.000,0.000,0.000,1.000,0.000,0.245,0.243,0.032,0
decor,12.835,-10.623,0.781,0.924,0.383,-0.000,-0.383,0.924,0.000,0.324,0.179,0.343,0
table,10.794,-9.094,0.149,0.707,0.707,-0.000,-0.707,0.707,0.000,0.164,0.162,0.208,0
decor,13.105,-12.714,1.039,0.707,0.707,-0.000,-0.707,0.707,0.000,0.154,0.140,0.204,0
table,12.599,-12.696,0.539,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.810,0.319,0.584,0
decor,14.198,-11.848,1.049,1.000,0.000,0.000,0.000,1.000,0.000,0.215,0.207,0.409,0
sofa,12.632,-11.944,0.405,0.000,1.000,-0.000,-1.000,0.000,0.000,0.576,1.146,0.463,2
decor,15.212,-9.799,0.968,0.707,0.707,0.000,-0.707,0.707,0.000,0.231,0.160,0.147,0
decor,12.802,-12.817,0.963,0.000,1.000,0.000,-1.000,0.000,0.000,0.171,0.171,0.135,0
decor,11.093,-11.998,0.681,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.265,0.251,0.739,0
table,10.731,-11.350,0.146,0.383,0.924,-0.000,-0.924,0.383,0.000,0.152,0.144,0.203,0
picture,12.621,-12.986,1.620,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.784,0.027,0.651,1
picture,12.184,-12.739,0.937,0.707,0.707,0.000,-0.707,0.707,0.000,0.140,0.120,0.107,1
decor,12.978,-10.227,0.656,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.206,0.058,0.148,0
decor,14.830,-11.967,0.155,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.251,0.243,0.215,0
table,12.597,-10.421,0.231,1.000,0.000,0.000,0.000,1.000,0.000,0.773,0.565,0.299,0
other,12.672,-7.103,0.354,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.527,0.037,0.416,-1
