label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-17.792,-3.029,-2.573,0.924,0.383,-0.000,-0.383,0.924,0.000,0.521,0.564,0.551,2
sofa,-15.551,-1.914,-2.826,1.000,0.000,0.000,0.000,1.000,0.000,0.723,0.305,0.225,2
sofa,-15.653,-4.240,-2.648,0.000,1.000,0.000,-1.000,0.000,0.000,0.608,1.532,0.467,2
picture,-15.552,-4.784,-1.402,1.000,0.000,0.000,0.000,1.000,0.000,0.982,0.056,0.669,1
chair,-11.256,-0.700,0.574,0.000,1.000,0.000,-1.000,0.000,0.000,0.295,0.269,0.257,2
other,-15.562,-2.794,-3.013,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.563,1.163,0.136,-1
table,-15.647,-2.872,-2.686,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.906,0.406,0.315,0
decor,-17.563,-4.285,-1.747,1.000,0.000,0.000,0.000,1.000,0.000,0.229,0.153,0.169,0
sofa,-13.548,-2.343,-2.565,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.532,0.560,0.553,2
decor,-13.878,-4.391,-1.732,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.236,0.189,0.174,0
