label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-6.664,9.180,-1.537,0.000,1.000,0.000,-1.000,0.000,0.000,1.869,1.551,1.541,-1
decor,-2.387,7.645,-1.852,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.241,0.239,0.148,0
other,-6.443,8.312,-0.204,0.707,0.707,0.000,-0.707,0.707,0.000,1.118,0.539,0.305,-1
sofa,-2.845,7.472,-2.749,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.449,0.384,0.465,2
storage,-4.867,8.941,0.521,0.000,1.000,0.000,-1.000,0.000,0.000,0.128,0.244,0.378,1
storage,-4.842,10.925,0.574,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.117,0.228,0.372,1
chair,-2.293,11.658,0.532,0.707,0.707,0.000,-0.707,0.707,0.000,0.276,0.237,0.172,2
chair,-2.120,7.740,0.677,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.516,0.596,0.522,2
decor,-3.924,11.105,0.685,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.204,0.182,0.396,0
picture,-4.737,10.991,-2.617,1.000,0.000,0.000,0.000,1.000,0.000,0.246,0.042,0.115,1
table,-2.065,10.823,-2.872,0.000,1.000,-0.000,-1.000,0.000,0.000,0.278,0.174,0.379,0
decor,-6.601,7.410,-1.197,1.000,0.000,0.000,0.000,1.000,0.000,0.338,0.096,0.323,0
picture,-6.556,7.182,-1.399,1.000,0.000,0.000,0.000,1.000,0.000,0.293,0.026,0.366,1
picture,-4.763,11.000,-2.602,1.000,0.000,0.000,0.000,1.000,0.000,0.219,0.041,0.119,1
other,-3.902,8.731,-0.684,0.383,0.924,0.000,-0.924,0.383,0.000,0.228,0.224,0.038,-1
table,-3.567,7.608,-2.879,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.284,0.265,0.144,0
