label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-6.627,-0.410,0.680,-0.924,0.383,-0.000,-0.383,-0.924,0.000,0.247,0.414,0.686,2
chair,-8.660,-0.365,0.673,0.707,0.707,-0.000,-0.707,0.707,0.000,0.346,0.316,0.685,2
chair,-6.690,1.647,0.672,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.340,0.461,0.679,2
table,-7.668,0.609,0.633,0.000,1.000,0.000,-1.000,0.000,0.000,1.451,1.375,0.191,0
decor,-5.427,-1.532,0.526,0.383,0.924,-0.000,-0.924,0.383,0.000,0.273,0.228,0.492,0
chair,-7.961,1.820,0.667,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.405,0.394,0.674,2
chair,-7.971,-0.746,0.675,0.000,1.000,-0.000,-1.000,0.000,0.000,0.331,0.330,0.679,2
other,-10.067,-1.746,1.735,0.383,0.924,-0.000,-0.924,0.383,0.000,0.099,0.044,0.152,-1
other,-5.434,-1.822,1.784,1.000,0.000,0.000,0.000,1.000,0.000,0.107,0.036,0.190,-1
chair,-8.646,1.447,0.675,0.707,-0.707,0.000,0.707,0.707,-0.000,0.342,0.520,0.684,2
chair,-7.374,-0.756,0.683,0.383,0.924,-0.000,-0.924,0.383,0.000,0.312,0.451,0.676,2
chair,-7.260,1.841,0.670,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.411,0.379,0.679,2
