label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-4.954,-3.841,0.497,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.450,0.788,0.475,0
chair,-5.580,-4.296,1.287,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.392,0.218,0.875,2
decor,-5.939,-1.089,1.438,0.000,1.000,-0.000,-1.000,0.000,0.000,0.274,0.268,0.283,0
decor,-9.599,-1.051,1.228,1.000,0.000,0.000,0.000,1.000,0.000,0.246,0.235,0.458,0
picture,-4.541,-3.476,1.654,0.000,1.000,-0.000,-1.000,0.000,0.000,0.282,0.013,0.422,1
decor,-4.806,-4.221,1.376,0.924,0.383,0.000,-0.383,0.924,0.000,0.244,0.236,0.187,0
storage,-10.821,-1.036,0.572,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.335,0.282,0.571,1
table,-9.189,-1.308,0.437,1.000,0.000,0.000,0.000,1.000,0.000,0.585,0.501,0.433,0
sofa,-5.530,-4.073,0.530,0.707,0.707,-0.000,-0.707,0.707,0.000,0.420,0.371,0.510,2
bed,-7.849,-1.937,0.739,-0.000,-1.000,-0.000,1.000,-0.000,0.000,1.126,1.101,0.689,2
decor,-9.520,-4.226,0.819,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.271,0.264,0.807,0
table,-6.255,-1.043,0.481,1.000,0.000,0.000,0.000,1.000,0.000,0.443,0.237,0.474,0
