label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-4.622,-5.735,0.240,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.240,0.146,0.194,2
table,-4.860,-9.411,0.541,0.000,1.000,0.000,-1.000,0.000,0.000,0.230,0.425,0.300,0
storage,-4.410,-4.767,1.775,1.000,0.000,0.000,0.000,1.000,0.000,2.318,0.268,1.085,1
tv,-4.357,-4.589,1.513,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.098,0.710,0.452,2
picture,-2.116,-6.609,1.606,0.000,1.000,0.000,-1.000,0.000,0.000,0.751,0.045,0.557,1
chair,-3.713,-5.640,0.403,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.438,0.415,0.358,2
table,-4.441,-7.667,0.445,1.000,0.000,0.000,0.000,1.000,0.000,0.943,0.511,0.436,0
picture,-6.707,-7.763,1.597,0.000,1.000,-0.000,-1.000,0.000,0.000,0.420,0.035,0.444,1
chair,-4.343,-8.394,0.416,0.000,1.000,-0.000,-1.000,0.000,0.000,0.352,0.349,0.397,2
decor,-4.394,-7.212,2.427,1.000,0.000,0.000,0.000,1.000,0.000,0.314,0.312,0.377,0
storage,-4.409,-4.735,0.687,1.000,0.000,0.000,0.000,1.000,0.000,2.316,0.197,0.666,1
chair,-5.379,-5.669,0.392,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.459,0.377,0.357,2
decor,-3.666,-9.565,1.523,0.924,0.383,0.000,-0.383,0.924,0.000,0.236,0.235,0.172,0
decor,-2.589,-8.436,1.279,0.383,0.924,-0.000,-0.924,0.383,0.000,0.374,0.285,1.240,0
