label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-19.683,8.912,0.513,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.256,0.247,0.498,2
chair,-20.516,8.483,0.513,1.000,0.000,0.000,0.000,1.000,0.000,0.270,0.244,0.507,2
other,-22.371,9.138,0.773,0.000,1.000,0.000,-1.000,0.000,0.000,0.290,0.223,0.148,-1
storage,-18.903,9.287,1.378,0.000,1.000,-0.000,-1.000,0.000,0.000,0.249,0.061,0.650,1
picture,-22.530,10.564,1.017,0.000,1.000,0.000,-1.000,0.000,0.000,0.189,0.139,0.105,1
other,-19.778,9.145,2.494,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.188,0.157,0.069,-1
other,-21.938,9.502,1.011,0.000,1.000,0.000,-1.000,0.000,0.000,1.467,0.796,0.203,-1
other,-21.301,9.158,2.682,0.383,0.924,0.000,-0.924,0.383,0.000,0.163,0.156,0.023,-1
other,-19.277,10.536,0.930,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.440,0.367,0.148,-1
table,-19.732,8.572,0.577,1.000,0.000,0.000,0.000,1.000,0.000,0.885,0.596,0.590,0
other,-18.961,8.684,0.118,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.161,0.111,0.129,-1
storage,-22.084,9.521,0.430,0.000,1.000,0.000,-1.000,0.000,0.000,0.793,0.080,0.432,1
storage,-19.626,8.240,1.972,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.780,0.251,0.724,1
storage,-21.652,10.260,0.444,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.487,0.058,0.461,1
storage,-20.763,10.661,1.889,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.926,0.310,0.516,1
tv,-18.949,8.743,1.528,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.103,0.241,0.190,2
