label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,1.480,7.220,6.342,1.000,0.000,0.000,0.000,1.000,0.000,0.760,0.075,0.465,1
storage,4.883,8.971,4.909,-1.000,0.000,0.000,0.000,-1.000,0.000,0.145,0.194,0.101,1
picture,0.694,7.787,4.605,1.000,0.000,0.000,0.000,1.000,0.000,0.389,0.024,0.442,1
decor,1.492,11.005,4.304,1.000,0.000,0.000,0.000,1.000,0.000,0.144,0.072,0.124,0
decor,1.323,7.087,4.191,1.000,0.000,0.000,0.000,1.000,0.000,0.141,0.105,0.219,0
picture,2.082,11.061,5.319,1.000,0.000,0.000,0.000,1.000,0.000,0.591,0.034,0.730,1
picture,2.589,7.147,7.371,1.000,0.000,0.000,0.000,1.000,0.000,0.173,0.011,0.127,1
storage,-1.589,11.606,4.058,1.000,0.000,0.000,0.000,1.000,0.000,0.692,0.391,0.980,1
other,1.296,7.547,6.766,1.000,0.000,0.000,0.000,1.000,0.000,0.367,0.233,0.091,-1
other,5.001,9.587,4.913,0.000,1.000,-0.000,-1.000,0.000,0.000,0.170,0.035,0.195,-1
picture,-1.594,7.774,4.662,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.341,0.015,0.398,1
decor,0.908,7.673,7.069,1.000,0.000,0.000,0.000,1.000,0.000,0.148,0.121,0.274,0
decor,2.050,11.015,4.334,1.000,0.000,0.000,0.000,1.000,0.000,0.137,0.066,0.165,0
decor,2.663,11.008,4.288,1.000,0.000,0.000,0.000,1.000,0.000,0.151,0.074,0.139,0
other,1.500,7.503,6.840,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.740,0.339,0.165,-1
