label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,6.078,-2.196,0.473,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.313,0.206,0.026,1
picture,6.188,-4.221,1.556,1.000,0.000,0.000,0.000,1.000,0.000,0.530,0.035,0.475,1
table,6.121,-2.521,0.241,0.000,1.000,0.000,-1.000,0.000,0.000,0.735,0.396,0.232,0
picture,3.945,-1.944,1.443,0.000,1.000,-0.000,-1.000,0.000,0.000,0.420,0.020,0.433,1
sofa,5.894,-2.331,1.197,1.000,0.000,0.000,0.000,1.000,0.000,2.000,1.742,1.188,2
picture,8.384,-2.682,1.546,0.000,1.000,0.000,-1.000,0.000,0.000,0.848,0.015,0.528,1
decor,8.047,-1.078,1.075,0.924,0.383,-0.000,-0.383,0.924,0.000,0.327,0.274,0.352,0
decor,8.082,-4.006,0.805,0.924,0.383,-0.000,-0.383,0.924,0.000,0.281,0.241,0.788,0
table,8.041,-1.102,0.303,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.396,0.325,0.273,0
picture,3.934,-2.984,1.452,0.000,1.000,-0.000,-1.000,0.000,0.000,0.382,0.008,0.393,1
sofa,7.877,-2.594,0.439,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.557,1.220,0.442,2
decor,6.160,-2.787,0.505,1.000,0.000,0.000,0.000,1.000,0.000,0.221,0.218,0.051,0
other,6.179,-4.351,0.632,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.510,0.119,0.192,-1
