label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,4.691,-2.431,3.909,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.500,0.487,0.435,2
table,4.724,-5.047,3.887,0.000,1.000,0.000,-1.000,0.000,0.000,0.368,0.783,0.403,0
picture,3.624,-1.981,4.983,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.414,0.031,0.370,1
picture,4.482,-5.398,5.122,1.000,0.000,0.000,0.000,1.000,0.000,0.142,0.019,0.204,1
picture,6.091,-5.252,4.335,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.198,0.158,0.153,1
picture,6.100,-5.395,5.106,1.000,0.000,0.000,0.000,1.000,0.000,0.160,0.013,0.210,1
picture,6.347,-5.166,4.289,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.114,0.091,0.125,1
table,6.482,-5.040,3.860,0.000,1.000,0.000,-1.000,0.000,0.000,0.373,0.788,0.386,0
decor,6.823,-5.318,4.287,1.000,0.000,0.000,0.000,1.000,0.000,0.134,0.095,0.123,0
picture,6.348,-5.571,5.216,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.376,0.035,0.949,1
table,3.643,-2.144,3.932,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.496,0.186,0.463,0
sofa,6.083,-2.374,3.910,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.455,0.440,0.438,2
table,5.423,-2.157,3.828,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.319,0.241,0.362,0
decor,5.001,-5.312,4.299,0.000,1.000,-0.000,-1.000,0.000,0.000,0.101,0.098,0.103,0
