label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,0.995,0.423,0.959,1.000,0.000,0.000,0.000,1.000,0.000,0.236,0.221,0.320,0
tv,3.806,-1.453,0.792,-1.000,0.000,0.000,0.000,-1.000,0.000,0.258,0.717,0.671,2
storage,0.630,-3.812,2.003,0.000,1.000,-0.000,-1.000,0.000,0.000,0.126,0.484,0.428,1
sofa,0.754,-3.404,0.540,0.924,0.383,-0.000,-0.383,0.924,0.000,0.533,0.627,0.550,2
sofa,3.402,0.088,0.544,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.665,0.610,0.523,2
storage,3.706,-2.470,0.405,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.319,0.370,0.399,1
table,2.356,-1.239,0.322,0.000,1.000,0.000,-1.000,0.000,0.000,0.701,0.451,0.324,0
other,1.601,-1.706,2.250,0.000,1.000,0.000,-1.000,0.000,0.000,0.655,0.654,0.068,-1
decor,1.083,-3.681,1.133,0.707,0.707,-0.000,-0.707,0.707,0.000,0.212,0.186,0.389,0
chair,3.881,-0.619,0.587,0.000,1.000,0.000,-1.000,0.000,0.000,0.287,0.179,0.233,2
storage,3.528,-3.546,1.220,1.000,0.000,0.000,0.000,1.000,0.000,0.492,0.422,1.209,1
other,4.028,-1.674,1.875,0.000,1.000,0.000,-1.000,0.000,0.000,0.608,0.032,0.515,-1
storage,1.933,-3.738,0.993,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.824,0.226,0.994,1
other,4.028,-0.272,1.601,0.000,1.000,0.000,-1.000,0.000,0.000,0.602,0.031,0.500,-1
sofa,0.931,-0.845,0.466,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.612,1.203,0.471,2
other,4.023,-2.684,1.656,0.000,1.000,-0.000,-1.000,0.000,0.000,0.371,0.022,0.434,-1
