label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-1.930,-14.013,1.521,0.707,-0.707,0.000,0.707,0.707,0.000,0.116,0.109,0.122,0
decor,-0.415,-13.855,1.016,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.182,0.036,0.102,0
other,-2.100,-13.840,0.759,0.000,1.000,0.000,-1.000,0.000,0.000,0.716,0.339,0.671,-1
decor,-2.210,-13.921,1.639,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.249,0.135,0.246,0
table,-0.426,-13.566,0.538,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.332,0.642,0.430,0
chair,-0.675,-13.291,0.542,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.299,0.347,0.472,2
decor,-0.185,-12.283,0.432,0.924,-0.383,-0.000,0.383,0.924,0.000,0.299,0.265,0.354,0
other,0.165,-12.875,-0.298,0.707,-0.707,0.000,0.707,0.707,0.000,0.100,0.084,0.006,-1
decor,-2.036,-13.647,1.531,0.000,1.000,0.000,-1.000,0.000,0.000,0.178,0.168,0.141,0
decor,-1.001,-15.132,0.771,0.707,0.707,-0.000,-0.707,0.707,0.000,0.236,0.196,0.605,0
chair,-0.465,-15.414,0.667,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.382,0.376,0.331,2
picture,-1.428,-14.975,1.609,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.394,0.036,0.483,1
