label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-0.719,7.275,0.432,0.000,1.000,0.000,-1.000,0.000,0.000,0.750,0.297,0.422,0
table,2.942,6.408,0.340,0.000,1.000,0.000,-1.000,0.000,0.000,0.566,0.263,0.306,0
picture,3.171,4.556,1.743,0.000,1.000,-0.000,-1.000,0.000,0.000,0.375,0.042,0.506,1
picture,0.442,8.478,1.670,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.454,0.023,0.548,1
chair,1.427,7.979,0.473,0.000,1.000,0.000,-1.000,0.000,0.000,0.479,0.328,0.451,2
storage,-0.739,6.421,1.060,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.364,0.206,0.879,1
chair,2.967,3.972,0.210,1.000,0.000,0.000,0.000,1.000,0.000,0.198,0.183,0.155,2
picture,-0.962,7.308,1.473,0.000,1.000,-0.000,-1.000,0.000,0.000,0.718,0.095,1.049,1
table,0.972,8.267,0.280,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.281,0.189,0.257,0
chair,0.291,7.994,0.455,0.000,1.000,0.000,-1.000,0.000,0.000,0.473,0.350,0.454,2
