label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-8.700,-7.793,3.248,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.377,0.111,0.267,1
table,-11.368,-5.469,0.355,0.000,1.000,-0.000,-1.000,0.000,0.000,0.317,0.263,0.355,0
sofa,-7.798,-7.533,0.306,0.000,1.000,0.000,-1.000,0.000,0.000,0.307,0.538,0.307,2
table,-8.178,-3.889,0.308,1.000,0.000,0.000,0.000,1.000,0.000,0.248,0.246,0.300,0
picture,-8.015,-7.863,3.356,1.000,0.000,0.000,0.000,1.000,0.000,0.357,0.056,0.365,1
table,-9.425,-3.183,0.395,1.000,0.000,0.000,0.000,1.000,0.000,0.788,0.237,0.405,0
other,-9.412,-7.200,0.600,1.000,0.000,0.000,0.000,1.000,0.000,0.858,0.252,0.611,-1
decor,-8.205,-2.577,0.420,0.000,1.000,-0.000,-1.000,0.000,0.000,0.221,0.200,0.419,0
sofa,-9.517,-3.756,0.443,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.700,1.149,0.458,2
chair,-11.182,-6.414,0.588,0.924,0.383,0.000,-0.383,0.924,0.000,0.553,0.423,0.532,2
decor,-10.426,-7.286,0.396,0.924,0.383,-0.000,-0.383,0.924,0.000,0.248,0.210,0.397,0
decor,-11.418,-5.419,0.994,0.924,0.383,-0.000,-0.383,0.924,0.000,0.162,0.152,0.344,0
sofa,-11.007,-7.515,0.556,0.000,1.000,-0.000,-1.000,0.000,0.000,0.312,0.562,0.556,2
sofa,-7.719,-5.744,0.473,-1.000,0.000,0.000,0.000,-1.000,0.000,0.547,1.133,0.468,2
decor,-10.939,-2.763,0.318,0.000,1.000,-0.000,-1.000,0.000,0.000,0.194,0.158,0.317,0
picture,-9.395,-7.381,1.863,1.000,0.000,0.000,0.000,1.000,0.000,0.775,0.040,0.674,1
chair,-11.191,-4.537,0.559,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.470,0.396,0.570,2
