label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-5.337,-2.300,0.383,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.237,0.171,0.338,2
chair,-5.065,-5.088,0.419,0.000,1.000,-0.000,-1.000,0.000,0.000,0.379,0.326,0.390,2
chair,-4.832,-3.832,0.530,1.000,0.000,0.000,0.000,1.000,0.000,0.310,0.265,0.254,2
other,-7.414,-0.933,0.569,0.000,1.000,-0.000,-1.000,0.000,0.000,0.149,0.036,0.234,-1
other,-7.697,-0.227,0.852,0.000,1.000,0.000,-1.000,0.000,0.000,0.613,0.267,0.110,-1
chair,-6.222,-4.643,0.658,0.000,1.000,-0.000,-1.000,0.000,0.000,0.080,0.247,0.149,2
chair,-4.809,-1.327,0.408,0.383,0.924,-0.000,-0.924,0.383,0.000,0.223,0.164,0.309,2
storage,-7.883,-3.268,1.851,0.000,1.000,0.000,-1.000,0.000,0.000,0.957,0.189,0.415,1
chair,-5.060,-1.815,0.421,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.226,0.170,0.300,2
chair,-4.487,1.616,0.360,0.000,1.000,-0.000,-1.000,0.000,0.000,0.207,0.174,0.334,2
chair,-5.813,-3.888,0.415,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.413,0.327,0.370,2
storage,-7.448,-0.358,0.498,0.000,1.000,0.000,-1.000,0.000,0.000,0.802,0.096,0.455,1
chair,-4.583,-0.721,0.364,0.707,0.707,-0.000,-0.707,0.707,0.000,0.218,0.186,0.358,2
other,-2.783,-4.980,0.472,0.000,1.000,-0.000,-1.000,0.000,0.000,0.216,0.198,0.465,-1
other,-5.156,-0.272,0.789,0.000,1.000,0.000,-1.000,0.000,0.000,2.213,0.869,0.126,-1
chair,-4.454,0.609,0.291,0.707,0.707,-0.000,-0.707,0.707,0.000,0.189,0.173,0.267,2
chair,-6.983,-3.866,0.603,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.078,0.186,0.195,2
table,-6.232,-3.863,0.711,1.000,0.000,0.000,0.000,1.000,0.000,0.461,0.440,0.050,0
chair,-3.525,-3.863,0.453,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.460,0.343,0.355,2
other,-7.759,-3.271,0.959,0.000,1.000,0.000,-1.000,0.000,0.000,0.960,0.314,0.053,-1
table,-3.927,-3.827,0.689,1.000,0.000,0.000,0.000,1.000,0.000,0.505,0.474,0.059,0
chair,-4.481,1.328,0.369,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.369,0.162,0.380,2
chair,-4.042,-4.392,0.537,0.000,1.000,0.000,-1.000,0.000,0.000,0.335,0.299,0.260,2
storage,-7.513,1.596,1.147,0.383,0.924,-0.000,-0.924,0.383,0.000,0.748,0.326,1.100,1
storage,-7.479,-3.533,1.169,0.000,1.000,0.000,-1.000,0.000,0.000,1.214,0.056,1.138,1
chair,-4.951,-6.141,0.571,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.298,0.280,0.263,2
storage,-7.720,-0.049,2.013,0.000,1.000,0.000,-1.000,0.000,0.000,1.073,0.051,0.250,1
chair,-6.332,-3.475,0.344,1.000,0.000,0.000,0.000,1.000,0.000,0.292,0.267,0.153,2
chair,-5.590,-5.503,0.515,1.000,0.000,0.000,0.000,1.000,0.000,0.369,0.307,0.277,2
chair,-4.554,-5.551,0.426,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.376,0.358,0.401,2
chair,-3.976,-3.349,0.498,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.322,0.320,0.292,2
chair,-4.503,-0.124,0.380,0.000,1.000,-0.000,-1.000,0.000,0.000,0.239,0.196,0.354,2
decor,-6.589,-6.202,1.040,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.328,0.208,0.860,0
storage,-7.681,-2.079,1.157,0.000,1.000,0.000,-1.000,0.000,0.000,1.171,0.347,1.129,1
