label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,8.965,-18.996,2.379,-0.383,0.924,0.000,-0.924,-0.383,0.000,1.289,0.316,0.040,-1
other,8.141,-17.033,2.391,0.000,1.000,0.000,-1.000,0.000,0.000,0.707,0.102,0.052,-1
storage,10.169,-16.672,1.090,1.000,0.000,0.000,0.000,1.000,0.000,0.840,0.187,1.045,1
other,8.008,-19.930,0.919,-1.000,0.000,0.000,-0.000,-1.000,0.000,3.101,1.275,0.125,-1
other,7.279,-18.984,2.390,-0.383,-0.924,0.000,0.924,-0.383,0.000,1.297,0.330,0.045,-1
storage,8.114,-19.632,0.499,-1.000,0.000,0.000,-0.000,-1.000,0.000,2.872,0.942,0.452,1
other,6.663,-17.450,2.388,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.292,0.317,0.038,-1
storage,5.175,-18.231,1.221,0.383,0.924,-0.000,-0.924,0.383,0.000,0.600,0.331,1.171,1
decor,8.148,-16.790,0.995,1.000,0.000,0.000,0.000,1.000,0.000,0.227,0.166,0.163,0
other,9.609,-17.463,2.379,1.000,0.000,0.000,0.000,1.000,0.000,1.295,0.303,0.041,-1
other,8.091,-20.921,0.977,1.000,0.000,0.000,0.000,1.000,0.000,0.369,0.283,0.212,-1
storage,11.256,-18.324,1.405,0.000,1.000,-0.000,-1.000,0.000,0.000,0.583,0.417,1.344,1
