label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-4.480,-18.715,-0.151,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.397,0.454,0.495,2
sofa,1.934,-18.546,-0.220,-1.000,0.000,0.000,0.000,-1.000,0.000,0.478,0.827,0.315,2
chair,-4.168,-19.018,-0.052,0.000,1.000,0.000,-1.000,0.000,0.000,0.822,0.542,0.595,2
chair,-3.862,-19.394,-0.100,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.408,0.385,0.537,2
decor,-0.723,-17.152,-0.051,0.383,0.924,-0.000,-0.924,0.383,0.000,0.076,0.062,0.113,0
table,-0.724,-17.158,-0.311,0.000,1.000,0.000,-1.000,0.000,0.000,0.208,0.202,0.193,0
chair,-4.447,-19.415,-0.102,1.000,0.000,0.000,0.000,1.000,0.000,0.440,0.393,0.537,2
chair,-3.895,-18.921,-0.109,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.419,0.528,0.538,2
table,0.135,-18.840,-0.453,1.000,0.000,0.000,0.000,1.000,0.000,0.555,0.335,0.213,0
sofa,-1.624,-18.633,-0.289,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.485,0.479,0.358,2
sofa,0.401,-17.154,-0.290,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.497,0.850,0.373,2
