label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,0.874,11.770,-0.105,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.602,0.598,0.022,0
tv,1.260,12.878,1.286,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.908,0.131,0.666,2
chair,3.061,10.533,0.095,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.365,0.299,0.309,2
chair,4.207,9.824,0.160,0.383,0.924,-0.000,-0.924,0.383,0.000,0.281,0.346,0.261,2
chair,4.113,10.727,0.173,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.391,0.292,0.246,2
table,3.438,9.775,0.290,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.243,0.182,0.074,0
storage,-2.513,12.185,0.107,0.383,0.924,0.000,-0.924,0.383,0.000,1.408,0.569,0.533,1
chair,3.294,9.576,0.150,0.383,0.924,-0.000,-0.924,0.383,0.000,0.339,0.291,0.261,2
table,3.166,10.462,0.287,0.383,0.924,0.000,-0.924,0.383,0.000,0.243,0.172,0.066,0
decor,-2.154,12.978,0.539,0.924,0.383,-0.000,-0.383,0.924,0.000,0.179,0.143,0.272,0
chair,-0.853,12.716,0.156,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.847,0.428,0.368,2
table,2.605,10.277,3.581,0.383,0.924,0.000,-0.924,0.383,0.000,0.615,0.373,0.070,0
sofa,0.326,10.393,-0.086,0.383,0.924,-0.000,-0.924,0.383,0.000,0.569,1.261,0.350,2
decor,-2.170,13.031,0.775,0.707,0.707,0.000,-0.707,0.707,0.000,0.111,0.071,0.103,0
