label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,0.843,4.566,0.426,0.000,1.000,0.000,-1.000,0.000,0.000,0.994,0.285,0.415,1
chair,3.286,5.756,-2.222,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.321,0.281,0.510,2
bed,2.869,3.151,-2.207,0.000,1.000,0.000,-1.000,0.000,0.000,1.192,0.961,0.530,2
decor,1.335,5.692,-2.089,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.190,0.167,0.202,0
table,2.382,5.491,-2.206,0.000,1.000,-0.000,-1.000,0.000,0.000,0.135,0.121,0.186,0
bed,4.096,3.091,0.396,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.043,0.953,0.388,2
picture,0.562,4.486,-1.345,0.000,1.000,-0.000,-1.000,0.000,0.000,0.424,0.025,0.587,1
table,2.618,5.664,-2.027,1.000,0.000,0.000,0.000,1.000,0.000,0.356,0.309,0.072,0
chair,2.076,5.819,-2.210,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.338,0.309,0.511,2
decor,1.341,5.586,-2.490,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.169,0.122,0.233,0
