label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-5.526,-9.416,0.774,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.206,0.167,0.108,-1
decor,-5.245,-9.293,1.033,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.168,0.120,0.161,0
sofa,-4.012,-10.492,3.569,0.000,1.000,-0.000,-1.000,0.000,0.000,0.236,0.476,0.050,2
decor,-5.058,-9.159,1.824,0.707,0.707,-0.000,-0.707,0.707,0.000,0.101,0.083,0.110,0
other,-5.857,-9.487,0.935,0.000,1.000,0.000,-1.000,0.000,0.000,0.173,0.126,0.076,-1
other,-4.990,-9.610,3.450,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.366,0.236,0.369,-1
picture,-4.002,-9.692,1.569,0.000,1.000,-0.000,-1.000,0.000,0.000,0.217,0.015,0.272,1
other,-4.975,-10.312,3.567,0.000,1.000,-0.000,-1.000,0.000,0.000,0.441,0.345,0.486,-1
picture,-5.462,-9.092,1.685,1.000,0.000,0.000,0.000,1.000,0.000,0.431,0.049,0.386,1
other,-5.508,-9.410,0.821,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.496,0.311,0.216,-1
picture,-4.002,-10.233,1.543,0.000,1.000,-0.000,-1.000,0.000,0.000,0.221,0.013,0.280,1
