label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-4.859,13.981,-0.426,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.153,0.088,0.169,-1
picture,-3.932,13.559,1.046,-1.000,0.000,0.000,0.000,-1.000,0.000,0.331,0.094,0.243,1
table,-3.694,14.792,-0.363,0.924,-0.383,0.000,0.383,0.924,0.000,0.396,0.382,0.237,0
table,-4.294,13.874,-0.241,0.000,1.000,-0.000,-1.000,0.000,0.000,0.296,0.759,0.349,0
tv,-3.946,13.815,0.275,0.000,1.000,0.000,-1.000,0.000,0.000,0.061,0.301,0.213,2
picture,-5.610,14.289,0.992,-1.000,0.000,0.000,0.000,-1.000,0.000,0.347,0.079,0.409,1
storage,-5.619,16.930,1.298,-0.383,-0.924,0.000,0.924,-0.383,-0.000,0.153,0.775,0.616,1
decor,-3.453,14.819,0.039,0.707,-0.707,0.000,0.707,0.707,0.000,0.203,0.110,0.251,0
sofa,-4.792,16.040,-0.288,-0.383,-0.924,-0.000,0.924,-0.383,-0.000,0.294,1.811,0.313,2
storage,-4.353,13.687,0.693,0.000,-1.000,0.000,1.000,0.000,-0.000,0.199,0.690,0.331,1
storage,-5.545,14.496,-0.235,-1.000,0.000,0.000,0.000,-1.000,0.000,0.434,0.281,0.365,1
