label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-0.058,0.729,1.738,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.122,0.513,0.055,1
chair,1.847,-3.239,0.457,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.981,0.366,0.444,2
decor,-0.344,0.361,0.512,1.000,0.000,0.000,0.000,1.000,0.000,0.121,0.107,0.157,0
storage,0.733,0.694,1.477,0.000,1.000,-0.000,-1.000,0.000,0.000,0.161,0.407,0.142,1
picture,2.801,-2.729,1.953,0.000,1.000,0.000,-1.000,0.000,0.000,1.070,0.037,0.468,1
decor,0.823,0.734,1.545,0.707,0.707,0.000,-0.707,0.707,0.000,0.156,0.068,0.114,0
decor,0.180,0.496,0.697,1.000,0.000,0.000,0.000,1.000,0.000,0.551,0.374,0.350,0
chair,1.859,-4.868,0.439,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.969,0.363,0.433,2
chair,1.856,-2.094,0.445,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.995,0.354,0.438,2
chair,1.880,-0.495,0.555,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.970,0.388,0.341,2
decor,-0.128,0.756,1.384,1.000,0.000,0.000,0.000,1.000,0.000,0.148,0.101,0.128,0
storage,0.737,0.719,2.000,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.131,0.404,0.060,1
decor,0.690,0.749,1.577,0.000,1.000,0.000,-1.000,0.000,0.000,0.094,0.030,0.082,0
decor,-0.073,0.691,2.035,0.000,1.000,-0.000,-1.000,0.000,0.000,0.156,0.131,0.255,0
chair,2.635,-1.411,0.315,-1.000,0.000,0.000,0.000,-1.000,0.000,0.208,0.241,0.061,2
decor,0.713,0.635,2.213,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.068,0.033,0.021,0
storage,-0.063,0.731,1.190,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.129,0.518,0.095,1
