label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-14.191,-11.088,0.268,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.247,0.225,0.220,2
chair,-16.579,-6.442,0.700,0.000,1.000,0.000,-1.000,0.000,0.000,0.325,0.333,0.589,2
picture,-13.847,-4.447,1.909,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.706,0.036,0.570,1
storage,-18.278,-4.626,0.697,1.000,0.000,0.000,0.000,1.000,0.000,0.681,0.164,0.663,1
chair,-15.632,-6.442,0.710,0.000,1.000,0.000,-1.000,0.000,0.000,0.326,0.328,0.581,2
picture,-18.273,-4.436,1.792,1.000,0.000,0.000,0.000,1.000,0.000,0.635,0.048,0.383,1
sofa,-14.212,-12.241,0.796,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.455,0.764,0.536,2
storage,-16.085,-4.523,0.550,1.000,0.000,0.000,0.000,1.000,0.000,1.331,0.383,0.536,1
sofa,-17.125,-8.599,0.485,0.000,1.000,0.000,-1.000,0.000,0.000,0.895,0.678,0.466,2
picture,-18.912,-12.428,1.773,0.000,1.000,-0.000,-1.000,0.000,0.000,0.345,0.014,0.404,1
chair,-14.943,-11.215,0.262,0.707,0.707,0.000,-0.707,0.707,0.000,0.232,0.222,0.225,2
other,-18.970,-8.720,1.268,0.000,1.000,-0.000,-1.000,0.000,0.000,1.031,0.255,1.230,-1
chair,-16.953,-11.350,0.260,0.000,1.000,0.000,-1.000,0.000,0.000,0.230,0.229,0.224,2
sofa,-17.769,-12.104,0.570,0.707,0.707,-0.000,-0.707,0.707,0.000,0.485,0.745,0.741,2
picture,-14.973,-4.279,1.187,1.000,0.000,0.000,0.000,1.000,0.000,0.179,0.135,0.163,1
storage,-13.887,-4.631,0.547,1.000,0.000,0.000,0.000,1.000,0.000,0.747,0.181,0.529,1
chair,-14.937,-7.839,0.504,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.346,0.363,0.467,2
chair,-17.599,-10.955,0.254,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.238,0.227,0.226,2
picture,-16.120,-4.211,1.795,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.832,0.071,0.602,1
storage,-15.203,-4.147,3.904,1.000,0.000,0.000,0.000,1.000,0.000,1.362,0.171,0.653,1
picture,-18.950,-5.612,1.715,0.000,1.000,-0.000,-1.000,0.000,0.000,0.363,0.016,0.467,1
table,-16.095,-6.043,0.618,1.000,0.000,0.000,0.000,1.000,0.000,1.227,0.374,0.499,0
picture,-18.933,-11.741,1.807,0.000,1.000,-0.000,-1.000,0.000,0.000,0.363,0.023,0.459,1
picture,-17.053,-4.271,1.157,1.000,0.000,0.000,0.000,1.000,0.000,0.242,0.123,0.232,1
decor,-18.285,-10.229,0.881,0.707,0.707,-0.000,-0.707,0.707,0.000,0.209,0.202,0.865,0
chair,-15.007,-8.693,0.506,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.330,0.394,0.466,2
picture,-17.268,-4.322,1.102,0.000,1.000,-0.000,-1.000,0.000,0.000,0.161,0.114,0.307,1
chair,-15.058,-9.574,0.514,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.335,0.370,0.456,2
sofa,-13.813,-8.718,0.301,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.213,1.191,0.265,2
