label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,1.847,8.936,-0.230,0.383,0.924,0.000,-0.924,0.383,0.000,0.089,0.082,0.007,-1
decor,2.956,11.223,0.443,1.000,0.000,0.000,0.000,1.000,0.000,0.189,0.182,0.334,0
other,2.763,10.110,-0.227,0.000,1.000,0.000,-1.000,0.000,0.000,0.099,0.087,0.009,-1
other,-1.157,7.765,-0.215,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.085,0.038,0.011,-1
decor,2.482,9.102,0.694,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.293,0.210,0.217,0
other,-1.167,10.056,-0.214,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.101,0.084,0.011,-1
other,-0.244,6.500,-0.235,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.096,0.089,0.006,-1
other,-1.131,6.461,-0.236,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.120,0.104,0.009,-1
sofa,2.438,7.481,0.483,0.000,1.000,-0.000,-1.000,0.000,0.000,0.536,1.354,0.476,2
picture,-2.011,6.996,-0.410,0.000,1.000,0.000,-1.000,0.000,0.000,0.185,0.030,0.168,1
sofa,-0.739,8.443,-1.846,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.842,1.579,0.420,2
storage,-1.383,7.269,0.471,1.000,0.000,0.000,0.000,1.000,0.000,0.412,0.314,0.469,1
table,-1.481,9.558,0.404,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.461,0.305,0.395,0
chair,-1.503,8.575,0.551,0.000,1.000,0.000,-1.000,0.000,0.000,0.390,0.468,0.542,2
chair,-1.556,10.353,0.526,0.383,-0.924,0.000,0.924,0.383,-0.000,0.371,0.417,0.511,2
table,-1.071,6.921,-1.937,1.000,0.000,0.000,0.000,1.000,0.000,0.481,0.157,0.329,0
other,2.763,8.934,-0.234,0.000,1.000,0.000,-1.000,0.000,0.000,0.088,0.087,0.007,-1
decor,1.716,11.241,0.439,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.219,0.181,0.337,0
table,2.372,8.844,0.272,1.000,0.000,0.000,0.000,1.000,0.000,0.557,0.552,0.264,0
tv,3.217,8.322,-0.911,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.687,0.058,0.446,2
sofa,0.475,10.674,-1.825,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.573,0.988,0.436,2
sofa,1.100,8.993,0.513,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.547,0.891,0.464,2
decor,-1.698,9.438,0.789,0.000,1.000,0.000,-1.000,0.000,0.000,0.188,0.132,0.132,0
