label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-17.485,-17.385,4.114,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.159,0.110,0.389,0
decor,-16.460,-22.999,4.732,0.707,0.707,0.000,-0.707,0.707,0.000,0.229,0.125,0.172,0
picture,-16.083,-23.155,5.160,1.000,0.000,0.000,0.000,1.000,0.000,0.407,0.045,0.531,1
picture,-19.249,-23.162,5.151,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.389,0.029,0.548,1
sofa,-17.626,-20.400,3.551,1.000,0.000,0.000,0.000,1.000,0.000,0.651,0.299,0.227,2
other,-14.818,-20.132,4.784,0.000,1.000,-0.000,-1.000,0.000,0.000,1.170,0.630,1.457,-1
bed,-17.619,-21.917,4.293,0.000,1.000,0.000,-1.000,0.000,0.000,1.278,1.180,0.973,2
chair,-20.037,-20.743,3.685,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.367,0.448,0.381,2
decor,-19.607,-17.636,3.953,0.707,0.707,-0.000,-0.707,0.707,0.000,0.371,0.259,0.646,0
table,-16.057,-22.819,3.813,1.000,0.000,0.000,0.000,1.000,0.000,0.555,0.284,0.474,0
chair,-20.050,-18.996,3.696,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.381,0.465,0.375,2
