label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
bed,11.370,8.914,3.992,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.313,1.139,0.572,2
decor,11.021,4.690,4.532,1.000,0.000,0.000,0.000,1.000,0.000,0.277,0.166,0.173,0
decor,11.930,4.740,4.612,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.277,0.159,0.253,0
picture,11.556,4.434,4.965,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.712,0.169,0.608,1
picture,10.326,4.440,4.664,1.000,0.000,0.000,0.000,1.000,0.000,0.565,0.111,1.194,1
sofa,11.990,7.475,3.816,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.403,0.468,0.381,2
other,9.148,10.144,4.686,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.352,0.190,1.260,-1
decor,9.517,9.947,4.197,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.304,0.231,0.378,0
decor,11.183,4.694,4.480,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.136,0.108,0.121,0
sofa,10.844,7.525,3.805,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.393,0.548,0.380,2
storage,11.514,4.741,3.936,1.000,0.000,0.000,0.000,1.000,0.000,0.806,0.269,0.515,1
decor,12.577,9.951,4.689,1.000,0.000,0.000,0.000,1.000,0.000,0.218,0.173,0.173,0
picture,13.934,5.392,2.589,0.000,1.000,-0.000,-1.000,0.000,0.000,0.345,0.034,0.413,1
