label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-13.572,20.087,0.423,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.336,0.358,0.388,2
table,-11.152,21.366,0.279,0.383,0.924,0.000,-0.924,0.383,0.000,0.365,0.324,0.246,0
other,-9.896,14.934,0.358,0.707,0.707,0.000,-0.707,0.707,0.000,1.431,0.694,0.344,-1
chair,-13.905,21.340,0.439,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.302,0.325,0.394,2
table,-12.694,18.690,0.216,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.316,0.306,0.175,0
chair,-14.788,21.153,0.540,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.274,0.398,0.299,2
table,-9.930,17.492,0.199,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.618,0.586,0.189,0
chair,-13.572,15.887,0.412,0.707,0.707,-0.000,-0.707,0.707,0.000,0.419,0.454,0.378,2
chair,-11.758,18.388,0.414,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.487,0.442,0.379,2
chair,-14.293,19.857,0.422,0.000,1.000,-0.000,-1.000,0.000,0.000,0.359,0.351,0.388,2
chair,-14.969,20.392,0.439,0.924,0.383,-0.000,-0.383,0.924,0.000,0.329,0.377,0.398,2
chair,-11.518,15.909,0.405,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.491,0.439,0.380,2
chair,-13.375,20.724,0.426,-1.000,0.000,0.000,0.000,-1.000,0.000,0.300,0.341,0.388,2
sofa,-9.388,18.563,0.422,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.887,3.082,0.418,2
table,-14.206,20.578,0.394,1.000,0.000,0.000,0.000,1.000,0.000,0.747,0.714,0.341,0
chair,-13.487,18.345,0.426,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.490,0.435,0.377,2
other,-15.241,17.253,0.531,0.000,1.000,0.000,-1.000,0.000,0.000,0.954,0.394,0.619,-1
